word	tags	comments
LETTER	Noun Doctr Acad 	3% noun: "Letters"--literature 
LIBERAL	Modif Doctr Acad 	23% adj: "Liberal education," "liberal arts" 
LIBRARY	Noun PLACE Social Acad 	noun: A place set apart to contain books and other literary material for  reading, study, or reference. 
LINGUIST	Noun HU Acad Role 	
LITERALNESS	Noun Doctr Acad 	
LITERARY	Modif Acad Exprs Comform 	
LITERATURE	Noun COM Comform Acad Exprs 	
MAJOR	Noun Doctr Acad 	28% noun: Principal field of study, or a person in it--'a math major';  military rank (3) 
MAJOR	IAV SUPV Work Acad 	16% verb: To take a certain area as one's major 
MATH	Noun Doctr Acad 	
MATHEMATICAL	Modif Doctr Acad 	
MATHEMATICS	Noun Doctr Acad 	
MATRICULATE	DAV SUPV Acad Actv Complt 	
MUSEUM	Noun PLACE Social Acad 	
NUTRITION	Noun Doctr Acad 	
PHILOSOPHER	Noun HU Acad Role 	
PHILOSOPHIC	Modif Doctr Acad 	
PHILOSOPHICAL	Modif Doctr Acad 	
PHILOSOPHY	Noun ABS Abs* Doctr Acad 	noun-adj: The specific academic disipline and/or its content--more generally  and loosely, any more or less systematic set of beliefs, a point of view 
PHYSICIAN	Noun HU Role Acad 	
PHYSICIST	Noun HU Acad Role 	
PHYSICS	Noun Doctr Acad 	
PLATONISM	Noun Doctr Acad 	
PROCTOR	Noun HU Acad Power Strng Role 	
PROFESSOR	Noun HU Acad Power Role 	noun: A college-level teacher 
PSYCHIATRIST	Noun HU Acad Role 	noun: A physician who treats mental disorders 
PSYCHOLOGICAL	Modif Doctr Acad 	
PSYCHOLOGIST	Noun HU Acad Role 	
PTA	Noun HU COLL Acad 	
PUPIL	Noun HU Acad Subm Role 	
QUESTIONNAIRE	Noun Object COM Acad Comnobj 	
RATIONAL	Pos Modif Virtue EVAL Pstv Acad 	
READ	Noun COM Comform Acad 	21% noun-adj: Material thus apprehended, an occasion or the practise of reading 
RESEARCH	Noun Means Acad Actv 	
RESEARCHER	Noun HU Acad Role Actv 	
SCHOLAR	Noun HU Acad Role 	
SCHOLARSHIP	Noun Doctr ECON Acad 	
SCHOLASTIC	Modif Doctr Acad 	
SCHOOL	Noun PLACE Social Acad PFREQ 	87% noun-adj: Place of instruction 
SCHOOL	IAV SUPV Acad Actv Comform Power 	0% verb: To teach 
SCHOOL	Noun COM Acad Work 	1% noun: "Schooling"--process of instruction 
SCHOOLROOM	Noun Acad Object Bldgpt 	
SCIENCE	Noun ABS Abs* POLIT ECON Doctr Acad PFREQ 	93% noun: Systematic pursuit of knowledge 
SCIENTIFIC	Modif Doctr Acad 	
SCIENTIST	Noun HU Acad Role 	
SEMANTIC	Modif Doctr Acad 	
SEMESTER	Noun ABS TIME Time* Acad 	
SEMINARY	Noun PLACE Social Acad Relig 	
SENIOR	Noun Modif Acad Role 	77% noun-adj: Fourth year of high school or college, person in that position 
SOCIOLOGICAL	Modif Doctr Acad 	
SOCIOLOGY	Noun Doctr Acad 	
STATISTICAL	Modif Doctr Acad 	
STATISTICS	Noun Doctr Acad 	
STUDENT	Noun HU Acad Subm Role 	noun adjective: One who engages in study or who participates in a course  of instruction and study 
STUDY	IAV SUPV Solve Acad Actv 	73% verb: To apply oneself to the acquisition of knowledge 
STUDY	Noun Means Acad Actv 	22% noun-adj: Application of oneself to acquiring knowledge, a course of learning 
STUDY	Noun Acad Actv Means 	4% noun: "Studying" 
TAUGHT	IAV SUPV ED Acad Power Actv Comform 	verb: Past tense of teach 
TEACH	IAV SUPV Acad Power Actv Comform 	61% verb: Impart knowledge or skill, give instruction, train; includes  gerundive forms like "he will start teaching soon." 
TEACH	Noun Doctr Acad 	37% noun: "Teaching"--the profession, the activity of instruction 
TEACH	Noun Doctr Acad 	2% noun: "Teaching"--doctrine, the specific content of what is taught,  especially in religious contexts 
TEACHER	Noun HU Acad Power Role 	noun: One who instructs, especially as a profession. 
TEST	Noun Ritual Power Acad 	66% noun-adj: Examination, indication of competence 
TEST	IAV SUPV Actv Intrel Power Acad 	28% verb: To examine, to determine competence 
TEXT	Noun Object COM Acad Comnobj 	
THEORETICAL	Modif Doctr Acad 	
THEORY	Noun ABS Abs* Doctr Acad 	
THINKER	Noun HU Acad Role 	
TRAIN	Noun Doctr Acad 	49% noun-adj: 'training'--instruction and/or discipline 
TYPOGRAPHY	Noun Doctr Acad 	
UNDERGRADUATE	Noun HU Acad Subm Role 	
UNIVERSITY	Noun PLACE Social POLIT Acad 	noun-adj: An institution of learning of the highest level 
WISDOM	Pos Noun ABS Abs* Virtue Pstv Acad 	
WISE	Pos Modif Virtue EVAL Pstv Acad 	50% adj: Knowing, clever 
WISE	Pos Modif Virtue EVAL Pstv Acad 	20% adj: Comparative of sense 1 - "wiser" 
WISE	Pos Modif Virtue EVAL Pstv Acad 	10% adj: "Wisest" - superlative of sense 1 
WISE	Pos LY Virtue Pstv Acad 	10% adv: "Wisely" - adverbial form of sense 1 
WORD	DAV SUPV Acad Comform 	1% verb: To phrase 
