word	tags	comments
GRANDMA	Noun HU Female KIN Kin* Role 	
GRANDMOTHER	Noun HU Female KIN Kin* Role 	noun: Mother of someone's mother or father. 
GRANDPA	Noun HU MALE KIN Kin* Role 	
GRANNY	Noun HU Female KIN Kin* Role 	
GRIND	Noun HU Acad Subm Role 	
GROWER	Noun HU Econ* Strng Actv Role 	
GUARD	Noun HU Milit Strng Role 	32% noun: Someone or something that guards 
GUARDIAN	Pos Noun HU Role Strng 	
GUEST	Noun HU Affil Role 	noun-adj: Recipient of hospitality 
GUIDE	Pos Noun HU Econ* Strng Actv Pstv Role 	32% noun: Someone or something that directs 
GUNMEN	Neg Noun HU MALE S Hostile Strng Ngtv Role 	
GUY	Noun HU MALE Role 	noun: Fellow, person 
GYMNAST	Noun HU Exprs Actv Role 	
HANGER	Noun HU Econ* Role 	
HATER	Neg Noun HU Ngtv Psv Hostile Role 	
HEAD	Noun HU Power Strng Role 	12% noun-adj: The highest in authority, to be this 
HEARER	Noun HU Psv Role 	
HELPER	Noun HU Role Affil 	
HERO	Pos Noun HU MALE Power Pstv Strng Role Ovrst 	
HEROINE	Pos Noun HU Female Pstv Role Ovrst 	
HISTORIAN	Noun HU Acad Role 	
HORSEMEN	Noun HU MALE S Role 	
HOST	Noun HU MALE Affil Role 	
HUMAN	Pos Noun Pstv Role HU 	noun-adjective: Of or pertaining to homo sapiens (half the uses are with  the word "being" to designate the creature itself); the creature itself (2) 
HUNTER	Neg Noun HU Exprs Hostile Ngtv Actv Role 	noun: One who chases and kills animals 
HUSBAND	Noun HU MALE KIN Kin* Role 	noun: Male spouse 
HUSTLER	Neg Noun HU Role Hostile Comform Econ 	
IDOL	Pos Noun HU Role Goal 	
INDEPENDENT	Noun POLIT Polit* Role HU 	14% noun-adj: Free of party constraints, someone who votes thus 
INDIVIDUAL	Noun HU Role 	70% noun: A (unique) person 
INFANT	Noun HU Nonadlt Weak Role 	
INHABITANT	Noun HU Role 	
INSTRUCTOR	Noun HU Acad Power Strng Role 	noun: One who teaches 
INTELLECTUAL	Pos Noun HU Acad Pstv Role Strng 	24% noun: Person with intellectual interests or tastes 
INTRUDER	Neg Noun HU Role Intrel Move 	
INVENTOR	Pos Noun HU Role Pstv Actv 	
INVESTOR	Noun HU Econ* Actv Role 	
JANITOR	Noun HU Econ* Role 	
JERK	Neg Noun HU Ngtv Role 	
JEW	Noun HU Race Role 	
JOINER	Noun HU Affil Role 	
JOKER	Noun HU Exprs Role 	
JOURNALIST	Noun HU Econ* Role 	
JUDGE	Noun HU POLIT Legal Power Strng Actv Role 	41% noun: An appointed legal arbitrator 
JUDGE	Noun HU Power Strng Actv Role 	10% noun: A person who evaluates or has the ability to evaluate--"he is  a judge of character" 
JUROR	Noun HU Legal Power Strng Role 	
KEEPER	Noun HU Power Strng Role 	
KID	Noun HU Nonadlt PFREQ Role 	97% noun: A child 
KILLER	Neg Noun HU Hostile Ngtv Strng Actv Role 	
KIN	Noun HU Kin* Role 	
KING	Noun HU MALE POLIT Polit* Power Strng Role 	noun-adj: A male sovereign or monarch 
LABORER	Noun HU ECON Econ* Subm Role 	
LADY	Noun HU Female Role 	noun-adjective: Polite term for a female, female. 
LANDLORD	Noun HU ECON Econ* Power Strng Role 	
LAWYER	Noun HU Legal Role 	noun: A person whose profession is to conduct lawsuits for clients in  a court of law or advise them in other legal matters. 
LEADER	Noun HU POLIT Power Strng Actv Role 	noun: One who guides or leads others 
LEARNER	Pos Noun HU Acad Subm Role Pstv 	
LEGISLATOR	Noun HU POLIT Legal Power Strng Role Polit* 	
LIAR	Neg Noun HU Hostile Ngtv Role 	
LIBERAL	Pos Noun HU POLIT Modif Polit* Pstv Role 	77% noun-adj: Political-social viewpoint, innovative, progressive, democratic;  generous (1) 
LIEUTENANT	Noun HU POLIT Milit Power Strng Role 	
LINGUIST	Noun HU Acad Role 	
LISTENER	Noun HU Psv Role 	
LITIGANT	Noun HU Hostile Legal Role 	
LONER	Neg Noun HU Affil Role Ngtv Weak Psv 	
LORD	Noun HU MALE POLIT Polit* Power Role 	noun: The supreme being or his secular counterpart, one who has dominion  over others, a master, chief, or ruler. 
LOSER	Neg Noun HU Ngtv Weak Role 	
LOVER	Pos Noun HU Affil Pstv Role 	41% noun: A person in love, or involved in a sexual relationship, usually the man 
LOVER	Pos Noun HU Role Affil Pstv 	59% noun: A person with a strong liking for something--"a music lover,"  "a lover of nature" 
LUNATIC	Neg Noun HU Role Eval Vice 	
MA	Noun HU Female KIN Kin* Role 	
MADAME	Noun HU Female Role 	
MADMAN	Neg Noun HU Role Vice 	
MAID	Noun HU Female Econ* Role Subm 	
MAKER	Noun HU Role Exprs 	
MALE	Noun HU MALE Role 	noun-adj: Consisting of men or boys; a male plant, person, animal; masculine 
MAMA	Noun HU Female KIN Kin* Role 	
MAN	Noun HU MALE Role 	noun: An adult male person, a given type of such a person--"a working  man," "the common man"; mankind, humanity (24); used as an interjection  in slang (5) 
MANAGER	Noun HU ECON Econ* Power Strng Role 	
MANAGERIAL	Modif ECON Econ* Power Strng HU Role 	
MANUFACTURER	Noun HU Econ* Strng Role 	
MARCHER	Noun HU Milit Actv Role Strng 	
MARKSMAN	Noun HU MALE Exprs Role Hostile 	
MARSHALL	Noun HU POLIT Legal Power Role 	
MASCULINE	Modif MALE Strng HU Role 	
MASTER	Noun HU Power Strng Role 	79% noun-adj: Person or thing which exercises control or is of the greatest  importance 
MATE	Pos Noun HU Affil Pstv Role 	
MAYOR	Noun HU POLIT Polit* Power Strng Role 	
MECHANIC	Noun HU Econ* Role 	
MEMBER	Noun HU Affil Role 	noun: An element of a set, usually a person in a group 
MEN	Noun HU MALE S Role 	noun: Human beings, especially males 
MENTOR	Pos Noun HU Role Power Know 	
MERCHANT	Noun HU ECON Econ* Role 	noun: Tradesman 
MILLER	Noun HU ECON Econ* Role 	
MINER	Noun HU ECON Econ* Role 	
MINISTER	Noun HU POLIT Polit* Power Strng Role 	65% idiom-noun: "Prime minister"--executive head of government 
MINISTER	Noun HU POLIT Polit* Power Strng Role 	16% noun: Person in charge of a department of state, a diplomatic officer 
MINISTER	Noun HU Relig Role 	16% noun: Person authorized to conduct religious worship 
MINUTEMEN	Noun HU POLIT S Milit Polit* Role 	
MISER	Neg Noun HU Role Econ Fetch 	
MISS	Noun HU Female Role 	8% noun: An unmarried girl 
MISSIONARY	Noun HU Relig Role Actv 	
MISTER	Noun HU MALE Role 	
MOTHER	Noun HU Female KIN Kin* Role Affil 	noun: Female parent 
MOTORIST	Noun HU Role 	
MOURNER	Neg Noun HU Role Emot Pain 	
MOVER	NOUN HU Role Actv Strng 	
MR.	Modif HU MALE Role 	
MRS.	Modif HU Female Role 	
MS.	Modif HU Female Role 	
MUSICIAN	Noun HU Exprs Role 	noun: Person who plays a musical instrument 
NATIVE	Modif HU Role 	50% adj: Indigenous 
NATIVE	Noun HU POLIT Race Role 	50% noun: One of the original inhabitants of a place 
NEGRO	Noun HU POLIT Race Role 	
NEIGHBOR	Noun HU Affil PFREQ Role 	93% noun-adj: A person or thing that is near another; one's fellow human being (1) 
NEPHEW	Noun HU MALE Kin* Role 	
NEWSMEN	Noun HU S Econ* Role 	
NEWSPAPERMAN	Noun HU Econ* Role 	
NIGGER	Noun HU POLIT Race Role Hostile 	noun-adj: Negro, vulgar term used by negrophobes 
NOBILITY	Pos Noun HU Role Coll Power Econ 	
NOBLEMAN	Pos Noun HU Role Power Econ 	
NOVELIST	Noun HU Exprs Role 	
NURSE	Noun HU Econ* Role 	63% noun: A medical aid, usually female 
OBSERVER	Noun HU Psv Role 	
OFFICER	Noun HU POLIT Power Strng Role 	noun: One who holds a position of rank or authority in an organi- zation,  especially a policeman. 
OFFICIAL	Noun HU POLIT Power Legal Strng Role 	69% noun: A person granted some authority 
OPERATOR	Noun HU Econ* Role Actv 	
OPPONENT	Neg Noun HU POLIT Hostile Ngtv Role 	noun: Adversary 
ORATOR	Noun HU Exprs Role 	
ORPHAN	Neg Noun HU Role Ovrst 	
OUTSIDER	Neg Noun HU Ngtv Role 	
OVERNIGHTER	Noun HU Role 	
OVERSEER	Noun HU Econ* Power Strng Role 	
OWNER	Noun HU ECON Legal Strng Role 	noun: One who owns, a proprietor 
PAINTER	Noun HU Exprs Role 	
PAPA	Noun HU MALE KIN Kin* Role 	
PARACHUTER	Noun HU Milit Role 	
PARENT	Noun HU KIN Kin* Role Affil 	noun: One who has offspring 
PART	Noun HU Role Actv 	8% noun: A role, one's function, share of work--"to do one's part" 
PARTICIPANT	Noun HU Affil Subm Actv Role 	noun: One who participates or shares 
PARTISAN	Noun HU POLIT Polit* Role 	
PARTNER	Pos Noun HU ECON Affil Econ* Pstv Strng Role 	noun: One of two or more associated as joint principals in carrying on  some action, etc. 
PARTY	Noun HU Role 	7% noun: A group of people acting together; an individual viewed as a  participant in some process 
PASSENGER	Noun HU Role Psv 	
PASTOR	Noun HU Relig Role 	
PATIENT	Noun HU Subm Weak Psv Role 	74% noun: Human or animal (0) under treatment 
PATRIOT	Pos Noun HU Role Polit Affil 	
PATRON	Pos Noun HU ECON Econ* Power Pstv Strng Role 	
PAYER	Noun HU ECON Econ* Role 	
PEASANT	Noun HU POLIT ECON Subm Econ* Weak Role 	noun-adj: A tiller of the soil, rustic 
PEER	Noun HU Role 	
PERFECTIONIST	Pos Noun HU Role Work Ovrst Ach 	
PERFORMER	Noun HU Exprs Actv Role 	
PERSON	Noun HU Role 	noun: An individual human being, a man or woman 
PERSONAL	Modif HU Role 	adj: Of or pertaining to a particular individual or person 
PERSONAL	Modif HU Role 	1% adv: "Personally"--as regards oneself, in person 
PERSONALITY	Noun HU Role 	noun: Personal existence or identity, an individual's characteristics. 
PETITIONER	Noun HU POLIT Subm Weak Actv Role 	
PHILOSOPHER	Noun HU Acad Role 	
PHYSICIAN	Noun HU Role Acad 	
PHYSICIST	Noun HU Acad Role 	
PILOT	Noun HU Econ* Role 	
PIONEER	Noun HU Actv Role 	
PLANER	Noun HU Econ* Role 	
PLANNER	Noun HU ECON Econ* Role 	
PLANTER	Noun HU ECON Econ* Role 	
PLAYER	Noun HU Exprs Role 	noun: Participant in an activity 
PLAYMATE	Pos Noun HU Role Nonadlt 	
PLUMBER	Noun HU ECON Econ* Role 	
POET	Noun HU Exprs Role 	
POLICEMAN	Noun HU MALE POLIT Legal Power Strng Role 	
POLICEMEN	Noun HU MALE POLIT S Legal Power Strng Role 	
POLITICIAN	Noun HU POLIT Polit* Power Strng Role 	noun: One versed or experienced in politics 
POPE	Noun HU MALE POLIT ECON Power Relig Role 	
PORTER	Noun HU Econ* Subm Role 	
POSITION	Noun PFREQ HU Role 	87% noun: Status, situation, attitude 
POST	Noun ECON POLIT Econ* HU Role 	14% noun: A position, as of employment 
PREACHER	Noun HU Power Relig Role 	
PRESIDENT	Noun HU POLIT Polit* Power Strng Role 	noun: Highest officer of a country or other body. 
PRESIDENTIAL	Modif POLIT Polit* Power Strng HU Role 	
PRIEST	Noun HU Power Relig Role 	noun: One authorized or ordained to perform religious rites 
PRINCE	Noun HU MALE POLIT Polit* Power Strng Role 	noun: The one of highest rank, a sovereign, a title of nobility. 
PRINCIPAL	Noun HU Power Strng Role 	44% noun: A leader, chief, or head 
PRISONER	Neg Noun HU Legal Subm Ngtv Weak Psv Role 	
PRIVATE	Noun HU Legal Role 	3% idiom-noun: "Private eye," "private detective" 
PRIVATE	Noun HU Milit Subm Weak Role 	0% noun: Lowest rank of enlisted man in the u.s. armed forces 
PRO	Pos Noun HU Role Know 	
PROCTOR	Noun HU Acad Power Strng Role 	
PRODIGY	Pos Noun HU Role Know 	
PRODUCER	Noun HU ECON Econ* Role 	
PROFESSIONAL	Modif EVAL ECON Econ* HU Role 	
PROFESSOR	Noun HU Acad Power Role 	noun: A college-level teacher 
PROGRAMMER	Noun HU Econ* Role 	
PROPONENT	Noun HU Power Strng Role 	
PROPRIETOR	Noun HU ECON Econ* Power Legal Strng Role 	
PROTECTOR	Pos Noun HU Role Affil Other Strng 	
PSYCHIATRIST	Noun HU Acad Role 	noun: A physician who treats mental disorders 
PSYCHOLOGIST	Noun HU Acad Role 	
PUPIL	Noun HU Acad Subm Role 	
PURSUER	Noun HU Actv Role 	
QUEEN	Noun HU Female POLIT Polit* Power Role 	
QUESTIONER	Noun HU Role Subm 	
RACER	Noun HU Exprs Role Actv 	
RANCHER	Noun HU Econ* Role 	
RANGER	Noun HU Econ* Role 	
READER	Noun HU Role 	noun: A person (or machine) who reads 
REBEL	Neg Noun HU POLIT Hostile Ngtv Strng Actv Role 	
RECEIVER	Noun HU Subm Psv Role 	
RECRUIT	Noun HU Milit Subm Role 	
RECTOR	Noun HU Power Relig Role 	
REDHEAD	Noun HU Role 	
REGISTRANT	Noun HU Legal Psv Role 	
RELATION	Noun HU KIN Kin* Role 	9% noun: A person in a family strain, connection by marriage or origin 
RELATIVE	Noun HU KIN Kin* Role 	55% noun: Blood or marriage relation 
REPORTER	Noun HU Econ* Role 	
REPRESENTATIVE	Noun HU POLIT Polit* Role 	73% noun: Delegate or agent 
REPUBLICAN	Noun HU POLIT Polit* Role 	noun-adj: Pertaining to the american political party 
RESEARCHER	Noun HU Acad Role Actv 	
RESIDENT	Noun HU Role Psv 	
REVEREND	Noun HU Relig Role 	
RIDER	Noun HU COM Role 	
RIVAL	Neg Noun HU Hostile Ngtv Strng Role 	
ROGUE	Neg Noun HU Hostile Ngtv Role 	
ROLE	Noun HU Role 	noun: Proper or customary part or function 
ROOFER	Noun HU ECON Econ* Role 	
ROOMMATE	Noun HU Affil Role 	noun: Person sharing a room 
RULER	Noun HU POLIT Power Role Polit* 	
RUNNER	Noun HU Exprs Role Actv 	
SAINT	Pos Noun HU Relig Pstv Role 	
SALESMAN	Noun HU MALE ECON Econ* Role Actv 	
SALESMEN	Noun HU MALE ECON S Econ* Role Actv 	
SCHOLAR	Noun HU Acad Role 	
SCIENTIST	Noun HU Acad Role 	
SEAMAN	Noun HU Econ* Role 	
SEAMEN	Noun HU S Econ* Role 	
SEARCHER	Noun HU Role Actv 	
SECRETARY	Noun HU ECON Econ* Subm Role 	43% noun: Office helper 
SECRETARY	Noun HU POLIT Polit* Role 	57% noun: An official or governmental position or its incumbent (should  be capitalized) 
SEEKER	Noun HU Relig Role Actv 	
SELF	Noun HU Role 	noun-adj: Ego, consciousness, personality, "the self" 
SELLER	Noun HU Econ* Role 	
SENATOR	Noun HU POLIT ECON Polit* Power Strng Role 	
SENIOR	Noun Modif Acad Role 	77% noun-adj: Fourth year of high school or college, person in that position 
SERGEANT	Noun HU Power Milit Role 	
SERVANT	Noun HU ECON Econ* Subm Role 	noun: A person employed in the service of another person or a cause 
SETTLER	Noun HU Role 	
SHERIFF	Noun HU POLIT Legal Power Strng Role 	
SIGNER	Noun HU Role 	
SINGER	Noun HU Exprs Role Actv 	
SIR	Noun HU MALE Role Power 	noun-adj: Title of respect applied to men 
SISTER	Noun HU Female KIN Kin* Role Affil 	noun: Female sibling 
SITTER	Noun HU Role Psv 	
