word	tags	comments
ADEPTNESS	Pos Noun Virtue Strng 	
ADJUST	IAV SUPV Work Strng 	77% verb: To adapt 
ADMINISTER	IAV SUPV Intrel Power Strng Actv 	
ADMINISTRATION	Noun HU COLL ABS TIME POLIT Polit* Power Strng 	69% noun-adj: A body entrusted with executive or administrative powers,  the time span over which such power is exercised (2) 
ADMINISTRATION	Noun ECON Power Strng Actv Doctr 	31% noun: Direction or management of institutional activity 
ADMINISTRATIVE	Modif POLIT ECON Doctr Power Strng Actv 	
ADMINISTRATOR	Noun HU POLIT ECON Power Strng Role 	
ADMIRATION	Pos Noun Strng Emot Pleasure Virtue 	
ADMIRER	Pos Noun HU Emot Strng 	
ADMONISH	IAV Neg SUPV Intrel Hostile Power Strng Actv 	
ADORN	IAV Pos SUPV Actv Eval Strng 	
ADROIT	IndAdj Pos Modif Strng Virtue 	
ADROITLY	Pos Modif Strng Virtue 	
ADULATION	Pos Noun Comform Emot Pleasure Strng Eval 	
ADULT	Noun HU Strng Role 	70% noun: A mature organism, almost always human 
ADULT	Pos Modif Virtue Pstv Strng 	30% adj: Mature, of or pertaining to adults 
ADVANCE	IAV Pos SUPV Travl Pstv Strng Actv 	47% verb: To move or bring forward, improve, promote 
ADVANCE	Pos Noun Pstv Strng Actv Means 	20% noun-adj: A moving forward, improvement, approach, in front, prior 
ADVANTAGE	Pos Noun ABS Abs* ECON Virtue Pstv Strng 	noun: Any state or opportunity favorable to success, benefit, gain, position  of superiority. 
ADVANTAGEOUS	Pos Modif Virtue Pstv Strng 	
ADVENTURESOME	IndAdj Pos Modif Strng Actv 	
ADVENTUROUS	IndAdj Pos Modif Strng Actv 	
ADVOCATE	Noun HU POLIT Legal Strng Actv Role 	
ADVOCATE	IAV SUPV Power Strng Actv Comform 	
AFFINITY	Pos Noun Virtue Strng 	
AFFIRM	IAV Pos SUPV Power Pstv Strng Comform 	
AFFLICT	IAV Neg SUPV Ngtv Strng Actv Intrel Hostile 	
AFFORD	IAV SUPV Complt Econ* Strng 	74% verb: To bear or meet the expense of 
AFFORD	IAV SUPV Work Power Strng 	26% verb: To furnish, confer upon or be capable of providing 
AFLOAT	IndAdj Pos Modif Strng Econ 	
AGGRAVATE	IAV Neg SUPV Intrel Hostile Ngtv Strng Actv 	
AGGRAVATION	Neg Noun Hostile Ngtv Strng Actv Vice 	
AGGRESSION	Neg Noun Hostile Ngtv Strng Actv Vice 	
AGGRESSIVE	Neg Modif EMOT Hostile Ngtv Strng Actv PFREQ V 	adjective: Characterized by aggression, tending to aggress, making the  first attack, energetic, vigorous. 
AGGRESSIVENESS	Neg Noun Hostile Ngtv Strng Actv Vice 	
AGILE	IndAdj Pos Modif Strng Virtue 	
AGILITY	Pos Noun Strng Virtue 	
AGITATE	IAV Neg SUPV Exert Ngtv Strng Actv 	
AGITATION	Neg Noun Ngtv Strng Actv Vice 	
AGREEMENT	Pos Noun COM Comform Affil Pstv Strng 	noun: Unanimity of opinion, state of accord, mutual arrangement. 
AID	IAV Pos SUPV Intrel Affil Pstv Strng Actv 	16% verb: To give help 
AIR	IAV SUPV Strng Comform 	1% verb: To expose to air (0), to make known, publicize (1) 
ALERT	Modif Strng Actv Arousal 	
ALIVE	Pos Modif Natpro Strng Actv Pstv 	adjective: Living, existing, full of life. 
ALLIANCE	Pos Noun HU COLL POLIT Polit* Power Pstv Strng 	
ALLIED	IAV Pos SUPV Intrel Affil Polit* Strng Pstv 	
ALLY	Pos Noun HU POLIT Affil Polit* Pstv Strng Role 	
ALMIGHTY	IndAdj Pos Modif Strng Virtue Power 	
ALTER	IAV SUPV Vary Strng Actv 	
AMAZEMENT	Pos Noun Strng Power 	
AMAZING	IndAdj Pos Modif Ovrst Power Strng 	
AMBITION	Noun POLIT ECON Virtue Power Strng 	noun: Desire for success or distinction 
AMBITIOUS	Modif Virtue Power Strng Actv 	
AMBUSH	Neg Noun Ritual Hostile Milit Ngtv Strng Actv 	
AMBUSH	IAV Neg SUPV Intrel Hostile Milit Ngtv Strng Actv 	
AMPLE	Pos Modif Quan Pstv Strng 	
AMPLIFY	DAV Pos SUPV Actv Incr Strng 	
AMPLY	Pos Modif Strng Incr 	
ANCHOR	IAV SUPV Stay Strng 	
ANTAGONISM	Neg Noun EMOT Hostile Ngtv Arousal Strng Actv 	
ANTAGONISTIC	Neg Modif EMOT Hostile Ngtv Strng Arousal Actv 	
ANTAGONIZE	IAV Neg SUPV Ngtv Strng Actv Arousal Hostile 	
APPRECIABLE	Pos Modif Percv Pstv Strng Ovrst 	
APPREHENSION	Neg Noun EMOT Pain Ngtv Strng Actv 	
APPROPRIATE	IAV SUPV Intrel Power Strng 	
APPROVE	IAV Pos SUPV Affil Pstv Strng Comform 	
APT	Pos Modif Virtue Strng Pstv Ovrst 	
APTITUDE	Pos Noun Strng Virtue 	
ARDENT	IndAdj Pos Modif Strng Power Affil 	
ARISE	IAV SUPV Rise Strng Actv 	
ARM	Noun Object POLIT Tool Hostile Milit Strng Power 	16% noun: "Arms"--weapons 
ARM	IAV SUPV Intrel Milit Strng Actv Power 	1% verb: To equip with weapons 
ARMED	Modif Object Tool Milit Power Strng Hostile 	adj: Equipped with weapons 
ARMED	IAV SUPV ED Intrel Milit Strng Actv Power Hostile 	0% verb: To equip with weapons (past tense) 
ARMY	Noun HU COLL POLIT Milit Strng Power Hosti 	noun: The military forces of a nation 
AROSE	IAV SUPV ED Rise Strng Actv 	
ARREST	Neg Modif Hostile Legal Power Ngtv Strng Actv Exert 	15% noun-adj: Halting, seizure, usually by legal authority, seized, halted, stopped 
ARREST	DAV Neg SUPV Stay Hostile Legal Ngtv Strng Actv 	81% verb: To halt, stop, seize by legal authority 
ARROGANT	Neg Modif Ngtv Strng Vice 	
ARTICULATE	Modif Comform SUPV Strng Actv 	
ASCEND	DAV SUPV Rise Strng Actv 	
ASCENT	Noun Rise Strng Actv 	
ASSAIL	IAV Neg SUPV Intrel Hostile Ngtv Strng Actv 	
ASSAULT	Neg Noun Hostile Ngtv Strng Actv Vice 	
ASSAULT	IAV Neg SUPV Intrel Hostile Ngtv Strng Actv 	
ASSERT	IAV SUPV Power Strng Actv Comform 	
ASSERTION	Pos Noun Know Strng Comform Arousal 	
ASSET	Pos Noun Strng Affil 	
ASSIST	Pos Noun Affil Pstv Strng Actv Virtue 	
ASSIST	IAV Pos SUPV Intrel Affil Pstv Strng Actv 	
ASSISTANCE	Pos Noun Affil Pstv Strng Actv Virtue 	noun: Act of assisting, help, aid. 
ASSOCIATION	Pos Noun HU COLL Affil Pstv Strng Actv 	79% noun: An organization of people with a common purpose, having a formal  structure 
ASSOCIATION	Pos Noun Know Pstv Strng 	21% noun: Any other connection, relation or combination 
ASSURANCE	Pos Noun COM Comform Affil Pstv Strng Ovrst 	
ASSURE	IAV Pos SUPV Complt Pstv Strng Ovrst 	50% verb: To guarantee, by virtue of some action, that something will come about 
ASSURE	IAV Pos SUPV Power Pstv Strng Ovrst Comform 	33% verb: To pledge, to state with confidence, to make confident 
ASSURE	Pos Modif EMOT Power Ovrst Pstv Strng Pleasur 	17% adj: "Assured"--confident (2), guaranteed (1) 
ASSUREDLY	Pos LY Power Ovrst Pstv Strng 	
ASTOUND	SV Pos SUPV Actv Ovrst Strng Power 	
ATHLETIC	Pos Modif Exprs Pstv Strng Virtue 	
ATOMIC	Modif POLIT ECON Strng Object Natobj 	
ATTACK	Neg Noun POLIT Hostile Ngtv Strng Actv Vice 	55% noun: An onslaught, assault 
ATTACK	IAV Neg SUPV Intrel Hostile Ngtv Strng Actv 	34% verb: To assault (physically or figuratively) 
ATTAIN	IAV Pos SUPV Complt Pstv Strng Actv 	
ATTAINMENT	Pos Noun Pstv Strng Actv Complt 	
ATTRACT	IAV Pos SUPV Intrel Affil Pstv Strng 	
ATTRACTION	Pos Noun Affil Pstv Pleasur Strng 	
AUDACIOUS	IndAdj Neg Modif Eval Vice Strng Ovrst 	
AUDACITY	Neg Noun Vice Strng Ovrst 	
AUDIBLE	IndAdj Pos Modif Comform Strng 	
AUSTERE	IndAdj Neg Modif Eval Hostile Strng 	
AUTHORITARIAN	Noun HU Power Strng POLIT Role 	
AUTHORITATIVE	IPadj Pos Modif Legal Ovrst Strng Virtue Power Doctr 	
AUTHORITY	Pos Noun Legal Power Strng 	
AUTHORIZE	Modif Power Strng Legal Comform 	
AUTHORIZE	IAV SUPV Power Strng Actv Comform Legal 	
AUTOCRAT	Neg Noun HU Polit Doctr Power Strng 	
AUTOCRATIC	IPadj Neg Modif Polit Doctr Power Strng 	
AUTONOMOUS	IPadj Pos Modif Legal Power Undrst Strng 	
AVAIL	IAV SUPV Try Strng Psv 	
AVENGE	Neg Noun Hostile Ngtv Strng Actv Vice 	
AWARD	Pos Modif Comform Power Pstv Strng 	
AWARD	IAV Pos SUPV Power Pstv Strng Comform Actv 	
AWARE	IndAdj Pos Modif Percv Know Strng Psv 	
AWARENESS	Pos Noun ABS Abs* Percv Pstv Strng Psv 	
AWFUL	Neg Modif EVAL Vice Ngtv Strng Ovrst 	60% adjective-adv: Extremely bad, unpleasant, ugly; very (7) 
AXE	Noun Object Tool Strng 	noun: Tool used to cleave and chop 
BACK	IAV Pos SUPV Intrel Affil Power Pstv Strng Actv 	1% verb: To support 
BACK	IAV SUPV Fail Strng Actv 	1% verb: To move or cause to move backwards, to abandon a position or argument 
BACK	Pos Noun Power Pstv Strng Intrel Affil Actv 	0% noun: "Backing"--support 
BACKBONE	Pos Noun Strng Power 	
BACKER	Pos Noun HU Econ* Pstv Strng Role 	
BALANCE	Modif Means Strng 	
BALANCE	DAV SUPV Work Strng 	
BALL	Noun Bodypt Strng 	4% noun: Male genitals 
BALL	Pos Modif Virtue Pstv Strng 	0% idiom-adj: "On the ball"--alert, efficient 
BAND	IAV SUPV Intrel Affil Strng 	3% verb: To group together 
BANISH	Neg Modif Polit* Ngtv Strng Actv Intrel Power 	
BANISH	IAV Neg SUPV Intrel Hostile Ngtv Strng Actv Power 	
BAR	DAV Neg SUPV Intrel Hostile Power Ngtv Strng Actv 	19% verb: To obstruct or exclude 
BASE	Noun PLACE Social Strng 	22% noun: A foundation, place of operation (2), minimum level (2) 
BASE	IAV SUPV Solve Strng 	78% verb: To establish, ground, provide with a foundation or rationale,  to have as foundation - "based on". 
BATTLE	Neg Noun POLIT Ritual Milit Ngtv Strng Actv 	86% noun-adj: Contest or fight, pertaining to same 
BATTLE	DAV Neg SUPV Intrel Hostile Ngtv Strng Actv 	14% verb: To engage in a fight 
BEAR	IAV SUPV Work Power Strng 	21% verb: To carry, show, wear, conduct oneself, render, afford, support,  sustain, endure 
BEAR	IAV SUPV Try Power Actv Strng 	0% idiom-verb: "Bear down"--to exert pressure on or effort toward accomplishing,  to approach 
BEAT	IAV Neg SUPV Complt Hostile Power Strng Actv Ngtv 	88% verb: To strike repeatedly, defeat or outperform (6) 
BEAT	Neg Noun Hostile Strng Ngtv Vice 	5% noun-adj: "Beating"--a whipping or thrashing, striking, throbbing (0) 
BEAUTIFY	IAV Pos SUPV Actv Strng Eval 	
BELT	IAV Neg SUPV Intrel Hostile Ngtv Strng Actv 	
BENEFIT	IAV Pos SUPV Intrel Affil Power Pstv Strng 	21% verb: Gain, do good for, to 
BENEFIT	Pos Noun Goal Pstv Strng 	29% noun: Gain, good deed 
BESTOW	IAV Pos SUPV Intrel Power Pstv Strng Actv 	
BEWARE	IAV Neg SUPV Percv Ngtv Strng Hostile Undrst 	
BIG	Modif DIM Quan Strng 	adj: Large, important (includes comparative and superlative) 
BLAST	Neg Noun Natpro Ngtv Strng Actv 	
BLAST	IAV Neg SUPV Rise Ngtv Strng Actv 	
BLATANT	IndAdj Neg Modif Strng Ovrst 	
BLIND	Neg Modif Vice Ngtv Strng 	5% adj: "Blinding"--producing blindness 
BLOC	Noun HU POLIT COLL Strng 	
BLOCK	Neg Noun Space Ngtv Psv Strng 	72% noun-adj: A barrier, solid mass, area, unit; street block (1) 
BLOCK	DAV Neg SUPV Exert Hostile Ngtv Strng Actv 	28% verb: To thwart or barricade 
BLOODTHIRSTY	IPadj Neg Modif Hostile Strng Power 	
BLOW	Neg Noun Hostile Ngtv Strng Actv Exert 	24% noun: A hit or stroke, forcible effort, calamity 
BLOW	IAV SUPV Exert Hostile Strng Actv 	60% verb: To propel as with wind, to set air in motion; fellation 
BLOW	IAV Neg SUPV Ngtv Strng Actv Exert 	17% verb: "Blow up," "blow out"--to explode physically or emotionally 
BLUNT	IPadj Neg Modif Qual Strng Ngtv 	
BODY	Noun HU COLL POLIT Polit* Power Strng 	8% noun: A group of people, often political--as "electoral body," "student body" 
BOISTEROUS	IndAdj Neg Modif Comform Strng 	
BOLD	Modif Virtue Strng Actv 	
BOLDNESS	Pos Noun Strng Power Virtue 	
BOLSTER	IAV Pos SUPV Actv Affil Strng Incr 	
BOMB	Neg Noun Object POLIT Tool Hostile Milit Ngtv Strng 	
BOMB	DAV Neg SUPV Intrel Hostile Milit Ngtv Strng Actv 	
BOND	Noun ECON COM Comform Affil Strng 	
BOOM	Pos Noun Econ Incr Strng 	
BOOST	Pos Modif Incr Pstv Strng Actv 	
BOOST	IAV Pos SUPV Pstv Strng Actv Incr 	
BORE	IAV SUPV ED Work Strng Actv 	28% verb: Carried, endured; manifested (3); drilled a hole (0); caused  loss of interest (2); exerted pressure or effort (1); approached (0) 
BOSS	Noun HU ECON Econ* Power Strng Actv Role 	noun: Person in charge of something 
BOUND	IAV SUPV ED Exert Strng 	10% verb: Past tense of "bind" 
BOUNDLESS	IndAdj Pos Modif Strng Quan Incr 	
BOUNTIFUL	IndAdj Pos Modif Incr Strng Quan 	
BOX	DAV Neg SUPV Intrel Hostile Ngtv Strng Actv 	9% verb: To fight with fists, strike 
BOX	Noun ECON Ritual Exprs Strng Actv 	4% noun-adj: "Boxing"--the sport 
BOXER	Noun HU Exprs Strng Actv Role 	
BRACE	Noun Object Tool Strng 	
BRACE	IAV SUPV Work Strng 	
BRANDISH	IAV Neg SUPV Exert Hostile Ngtv Strng Actv 	
BRAVADO	Neg Noun Power Strng 	
BRAVE	Pos Modif EVAL Virtue Pstv Strng Power 	
BRAVERY	Pos Noun Strng Power Virtue 	
BRAZEN	IndAdj Neg Modif Power Strng 	
BREACH	IAV Neg SUPV Intrel Hostile Ngtv Strng Actv 	
BREAK	DAV Neg SUPV Ngtv Strng Actv Hostile Exert 	75% verb: To fracture, split, stop or cause to stop functioning, cause  a division or change, enter forcibly, escape, begin suddenly, interrupt, etc. 
BRIDGE	IAV SUPV Strng Space 	6% verb: To span or connect any two separated things or points 
BROAD	Modif DIM Space Strng 	adj: Wide, extensive (includes comparative, superlative and adverb forms) 
BROADEN	IAV SUPV Incr Strng 	
BROADNESS	Noun Strng Space 	
BROKE	DAV SUPV ED Hostile Actv Strng Exert 	72% verb: Past tense of "break"--fractured, split, stopped functioning,  caused a division or change; entered forcibly (1); escaped (3); interrupted  (1), etc. 
BROTHERHOOD	Pos Noun Virtue Affil Pstv Strng 	
BRUTALITY	Neg Noun Vice Hostile Ngtv Strng Actv Ovrst 	
BUILD	Noun Bodypt Strng 	1% noun: Physical form, usually human 
BUILD	IAV SUPV Incr Strng Actv 	14% idiom-verb: "Build up"--to strengthen, or increase, either quantitatively  or qualitatively 
BULK	Noun Quan Ovrst Strng 	
BULLET	Neg Noun Object Tool Hostile Ngtv Strng 	
BUOYANT	IndAdj Pos Modif Strng Affil 	
BURST	Noun Quan Strng Actv 	
BURST	IAV SUPV Fall Strng Actv 	
BUSY	Modif Strng Actv Virtue 	adj-adv: Active, engaged in work or pastime (includes comparative (1),  superlative (1) and adverb ( 
BUTCHERY	Neg Noun Hostile Ngtv Strng Actv Vice 	
CAN	SV SUPV VERB MOD Strng 	verb: To have the ability, power, means, qualification, permission, or right to 
CANDID	IPadj Pos Modif Comform Strng 	
CANDOR	Pos Noun Comform Strng 	
CANNON	Neg Noun Object Tool Hostile Milit Ngtv Strng 	
CAPABILITY	Pos Noun Means Power Strng Pstv 	noun: Power or potential 
CAPABLE	Pos Modif Virtue Power Pstv Strng 	adj: Having power or ability 
CAPACITY	Noun Means Power Strng 	72% noun: Ability to do or hold 
CAPITAL	Noun POLIT Polit* ECON Econ* Strng PFREQ Virtue 	92% noun: Wealth, source of profit, moneyed interests; a center of government (11) 
CAPITALIZE	IAV Pos SUPV Actv Strng Power Econ Incr Ach 	
CAPTAIN	Noun HU Power Strng Role 	
CAPTURE	IAV Neg SUPV Intrel Hostile Power Ngtv Strng Actv 	
CARRY	DAV SUPV Fetch Strng Actv 	75% verb: To transport, transmit, convey, bear; influence, get a majority  or plurality (much less frequent) 
CARRY	IAV SUPV Complt Strng Actv 	12% idiom-verb: 'carry out', 'carry through'--to execute or accomplish 
CAST	IAV SUPV Intrel Power Strng 	7% verb: To place in a role 
CAST	Noun Object Tool Strng 	11% noun: Rigid structure; set of actors (0) 
CATCH	IAV SUPV Fetch Strng Actv PFREQ 	88% verb: To capture, ensnare, get hold of; attract (1); contract (disease)  (1); to absorb as to hear and understand (0) 
CATCH	IAV SUPV Complt Strng Actv 	6% idiom-verb: To "catch up"--to come from behind and attain equal status  with someone or something 
CAUGHT	IAV SUPV Intrel ED Hostile Strng Actv PFREQ 	96% verb: Past tense of "catch"--to have captured, ensnared, attracted  (0); contracted (0); to have absorbed, as to hear and understand (0) 
CAUGHT	IAV SUPV Complt ED Strng Actv 	4% idiom-verb: "Caught up"--to have come from behind to attain equal status  with someone or something 
CAUSAL	Modif Causal Strng Actv 	
CAUSE	IAV SUPV Causal Strng Actv 	44% verb: To produce as an effect 
CAUSE	Noun ABS Abs* Strng Actv Causal 	15% noun: The source or sufficient condition of some effect 
CAVALRY	Noun HU COLL POLIT Milit Strng 	
CEMENT	Noun Object Tool Strng 	
CEMENT	IAV SUPV Rel Strng 	
CENTER	Noun POS Strng PLACE Social 	78% noun: Middle or focal point; place where various generally public,  social services and activities are performed and provided-- "community  center," "center for the arts" (15) interest, social gathering place ('community  center') 
CENTER	IAV SUPV Space Strng 	22% verb: To focus on or at ('attention centers around him') 
CENTRAL	Modif Space POS Strng 	
CERTAIN	DET PRE PRE1 Modif Know Strng 	57% adjective: Fixed, definite or particular but not named or specified 
CERTAIN	Modif EVAL EMOT Virtue Strng Ovrst 	7% adjective: Free from doubt, sure, confident (state of mind) 
CERTAIN	Modif Ovrst Strng Virtue 	4% adjective: Inevitable, unquestionable, definite 
CERTAIN	LY Ovrst Strng 	31% adverb: 'certainly'--inevitably, unquestionably, definitely 
CERTAINTY	Noun ABS Abs* Strng Ovrst Know 	
CHAIRMAN	Noun HU POLIT ECON Power Strng Role 	noun: Presiding officer 
CHAIRMEN	Noun HU POLIT ECON S Power Strng Role 	
CHALLENGE	Neg Noun Ngtv Strng Means Actv 	72% noun: Confrontation, contest, difficult task, generally with a connotation  of provocativeness or stimulation 
CHALLENGE	IAV Neg SUPV Intrel Hostile Ngtv Strng Actv 	19% verb: To confront with a contest or problem 
CHAMP	Pos Noun HU Role Power Strng Ach 	
CHAMPION	Pos Noun HU Pstv Strng Actv Power Role 	
CHAMPIONSHIP	Pos Noun Power Strng Ach 	
CHANCELLOR	Noun HU POLIT Polit* Power Strng Role 	noun: Title of west german chief of state, an executive title 
CHARGE	Noun Means Power Strng 	35% noun: Authority, responsibility, custody 
CHARGE	IAV Neg SUPV Hostile Strng Actv Ngtv Comform 	9% verb: To accuse, enjoin, attribute 
CHARGE	Neg Noun Hostile Strng Actv Ngtv Exert 	2% noun: Attack, forward rush or thrust 
CHARGE	IAV Neg SUPV Travl Hostile Strng Actv Ngtv 	7% verb: To attack, to rush or thrust forward 
CHARGE	Noun Object Tool Strng 	2% noun: A load, quantity of energy; anything or anyone committed to one's care (0) 
CHARGE	Modif Qual Strng 	2% adj: "Charged"--loaded, usually with some form of energy 
CHARISMA	Pos Noun Virtue Strng 	
CHIEF	Noun HU Power Strng PFREQ Role 	92% noun: Person highest in authority 
CHIEF	Modif Quan Strng Ovrst 	6% adj: Most important, primary 
CHIEF	LY Quan Strng Ovrst 	2% adv: "Chiefly"--principally 
CIRCLE	DAV SUPV Travl Actv Strng 	14% verb: To encircle, to move in a circle 
CLEVER	Pos Modif Virtue EVAL Pstv Strng 	
CLIMAX	Noun Strng Finish 	
CLIMB	IAV SUPV Rise Strng Actv 	verb: To move upward, to ascend. 
CLOUT	Pos Noun Power Strng 	
CLUB	Noun HU COLL Affil Strng PFREQ 	86% noun: A group of persons organized for social or other activities 
CLUB	Neg Noun Object Tool Hostile Milit Ngtv Strng 	8% noun: A heavy stick suitable for use as a weapon 
CLUB	DAV Neg SUPV Exert Hostile Ngtv Strng Actv 	5% verb: To beat with, or as with, a club 
CLUSTER	Noun Quan Strng 	
CLUSTER	IAV SUPV Space Strng 	
COALITION	Noun HU COLL POLIT Affil Polit* Power Strng 	
COCKINESS	Neg Noun Emot Power Strng Vice 	
COCKY	IndAdj Neg Modif Emot Power Strng 	
COGENT	IndAdj Pos Modif Power Comform Strng Ovrst 	
COHERENT	IndAdj Pos Modif Strng Ovrst Rel 	
COHESION	Pos Noun Affil Rel Ovrst Strng 	
COLLABORATION	Pos Noun COM POLIT Affil Pstv Strng Actv Virtue 	
COLLAR	IAV SUPV Intrel Power Strng Actv 	
COLLECT	IAV SUPV Incr Actv Strng PFREQ 	87% verb: To accumulate, acquire 
COLLECTIVE	Noun HU COLL ECON Econ* Strng 	
COLONEL	Noun HU POLIT Milit Power Strng Role 	
COMBAT	Neg Noun POLIT Ngtv Actv Strng Intrel Hostile 	
COMBAT	IAV Neg SUPV Intrel Hostile Polit* Ngtv Actv Strng 	
COMBINE	Modif Quan Strng Actv 	
COMBINE	IAV SUPV Rel Strng Actv 	
COMBUSTION	Noun Natpro Strng Actv 	
COMEBACK	Pos Noun Actv Strng Incr 	
COMFORT	Pos Noun Pstv Strng Pleasur 	61% noun: Physical or emotional ease 
COMFORT	IAV Pos SUPV Intrel Affil Pstv Strng 	29% verb: To solace 
COMFORT	Pos Modif Pstv Strng Affil Arousal 	10% adj: "Comforting"--consoling, heartening 
COMFORTABLE	Pos Modif EVAL Pleasur Pstv Strng 	adj-adv: Producing ease, at ease; with ease (1) 
COMMAND	Noun COM Comform Power Strng Actv 	
COMMAND	IAV SUPV Power Strng Actv Comform 	
COMMANDER	Noun HU POLIT Milit Power Strng Actv Role 	
COMMISSION	Pos Noun Affil Ovrst Know Strng 	
COMMISSIONER	Noun HU POLIT Power Polit* Strng Role 	
COMMITTEE	Noun HU COLL POLIT Power Strng 	noun adjective: Group of persons elected or appointed to carry out a specific  task or function 
COMMUNITY	Pos Noun HU COLL POLIT ECON Affil Pstv Strng 	noun-adjective: Town, collectivity formed by proximity or common interest. 
COMPANY	Noun HU COLL ECON Econ* Strng 	78% noun-adj: A body of men joined in a common purpose, usually economic 
COMPEL	Neg Modif Means Ngtv Strng Actv 	
COMPEL	IAV Neg SUPV Intrel Power Ngtv Strng Actv Hostile 	
COMPENSATE	IAV Pos SUPV Work Econ* Strng Actv Pstv 	
COMPETE	IAV Neg SUPV Try Hostile Ngtv Strng Actv 	
COMPETENCE	Pos Noun Virtue Pstv Strng Know Eval 	
COMPETENCY	Pos Noun Strng Know Eval 	
COMPETENT	Pos Modif Virtue EVAL Pstv Strng 	
COMPLETE	Pos Modif Quan Strng Ovrst Pstv 	30% adjective: Whole, entire, lacking nothing 
COMPLETE	IAV Pos SUPV Strng Pstv Finish 	23% verb: To finish, to bring to a conclusion or consummation, to fulfill  or make whole or entire 
COMPLETE	LY Quan Ovrst Strng 	46% adverb: Wholly, entirely--"completely" 
COMPOSURE	Pos Noun Strng Virtue 	
COMPOUND	Noun Rel Strng 	
COMPOUND	IAV SUPV Work Strng 	
COMPRESS	Modif Space Strng Actv 	
COMPRESS	IAV SUPV Rel Strng Actv 	
COMPRESSION	Noun Natpro Strng Actv 	
COMPULSION	Neg Noun Power Ngtv Strng Actv Hostile Means 	
CONCENTRATE	Noun Natpro Strng Actv 	
CONCENTRATE	IAV SUPV Solve Strng Actv 	
CONCENTRATION	Noun Rel Strng 	63% noun: Strength or density about a common center 
CONCENTRATION	Noun Know Strng Actv 	38% noun: Close or fixed attention 
CONCRETE	Modif Qual Strng 	
CONDEMN	Neg Modif Ngtv Strng Intrel Hostile 	
CONDEMN	IAV Neg SUPV Intrel Hostile Ngtv Strng 	
CONFIDENCE	Pos Noun EMOT Subm Pstv Strng Ovrst PFREQ Pleasur 	97% noun: Trust, self-assurance, a secret 
CONFIDENT	Pos Modif EMOT Power Pstv Strng Ovrst Pleasur 	
CONFINE	Neg Modif Space Ngtv Strng Actv 	
CONFINE	IAV Neg SUPV Intrel Power Ngtv Strng Actv 	
CONFIRM	Modif Strng Ovrst 	
CONFIRM	IAV SUPV Solve Strng Ovrst 	
CONFIRMATION	Noun COM Comform Ovrst Strng 	
CONFRONT	IAV Neg SUPV Intrel Hostile Ngtv Strng Actv 	verb: To challenge, face 
CONFRONTATION	Neg Noun POLIT Hostile Ngtv Strng Vice Actv 	
CONGREGATION	Noun HU COLL Relig Strng 	
CONGRESS	Noun HU COLL POLIT Polit* Power Strng PFREQ 	97% noun: The legislative branch of the u.s. government 
CONGRESS	Noun HU COLL Polit* Strng 	3% noun: An organization, society, etc., an official gathering of same 
CONGRESSIONAL	Modif POLIT Polit* Strng HU COLL 	
