word	tags	comments
NEW	Modif ABS TIME Time* Strng 	0% adj: "Newest"--superlative 
NEW	LY Time* Strng 	1% adv: "Newly"--recently 
NEWBORN	Modif Time* Nonadlt Weak 	
NEXT	DET NUMB ORD POS Modif Time* 	81% adj-adv: Immediately succeeding in some sequence, usually temporal-- 95 percent 
NIGHT	Noun ABS TIME Time* PFREQ 	noun-adj: Period of darkness between sunset and sunrise, relating to same 
NOON	Noun ABS TIME Time* 	
NOVEMBER	Noun ABS TIME Time* 	
NOW	LY Time* 	adv: At the present time--or used to introduce certain types of remarks,  particularly in tales ('now there once was . . .) 
O'CLOCK	Noun ABS TIME Time* 	
OCTOBER	Noun ABS TIME Time* 	
OLD	Modif Time* Weak 	67% adjective: Aged, long standing, prior, used affectionately toward  something or someone known a long time 
OLD	Modif Time* 	13% idiom-adj.: "(n) year(s), month(s) old"--phrase used to specify (n) 
OLD	Modif Time* Weak 	15% adjective: "Older"--comparative 
OLD	Modif Time* Weak 	4% adjective: "Oldest"--superlative 
ONCE	LY Time* Ovrst 	14% idiom-adv: 'at once'--immediately, at the same time--"do it at once"--"he  is at once brilliant and slow" 
ONCE	LY Time* 	6% idiom: 'once upon a time'--used to introduce tales, stories 
ONCE	Intj Time* Ovrst Strng 	0% idiom: 'once and for all'--with decision and finality 
ORIGINAL	Modif Time* 	adj: Earliest; prototypical, innovative, novel 
OTHER	LY Time* 	0% adv: "The other day, night, evening, etc."--a day (night, etc.) or two ago 
OVER	PREP Time* 	3% prep: During--"over the last two months" 
OVERNIGHT	Modif Time* 	
PAST	Modif Time* 	63% adj: Previous, preceding 
PAST	Noun ABS TIME Time* 	25% noun: Time gone by, past career, history 
PAST	LY Time* 	4% adv: By, beyond 
PAUSE	Noun Time* Weak 	
PEND	Modif Time* Psv 	
PERIOD	Noun ABS TIME Time* 	noun: Interval of time. 
PHASE	Noun ABS Abs* Time* 	
PLACE	Handels Time* 	2% idiom-adv: "(in the) n-th place" 
POINT	Noun TIME Time* 	34% noun: Temporal or spatial (much less frequent) location, level, degree,  stage; a dot, sharp end (infrequent) 
POSTPONE	Modif Time* Actv 	
POSTWAR	Modif Time* 	
PRECEDE	Modif Time* 	
PRELIMINARY	Modif Time* 	
PREMATURE	LY Weak Time* 	
PRESENT	Modif Time* 	39% adj: Current, near in time--"the present policy" 
PRESENT	LY Time* Ovrst 	17% adv: Currently, shortly--"presently," "at present" 
PRESENT	Noun Time* 	3% noun: This point in time, the current time or era--"the present" 
PREVIOUS	Modif Time* POS 	adjective: Prior, coming before something else. 
PRIOR	DET NUMB ORD Modif Time* 	
PROSPECTIVE	Modif Time* 	
PROVISIONAL	Modif Weak Time* 	
QUICK	Modif Time* Actv Ovrst 	adj: Fast, speedy 
RAPID	Modif Time* Actv Ovrst 	39% adj: Quick, fast 
RAPID	Modif Time* Actv Ovrst 	58% adv: "Rapidly"--quickly 
RECENT	Modif Time* 	adj: Of a time just before the present 
RHYTHM	Noun ABS Abs* Time* 	
RHYTHMIC	Modif Time* 	
ROUND	Noun Time* Actv 	3% noun: A course or series of actions or events, a period of activity  as in boxing or shooting 
RUN	Noun Time* Ovrst 	1% noun-adj: E.g. 'long run'--span of time 
RUSH	Modif Time* 	3% adj: "Rushed"--hurried 
SATURDAY	Noun ABS TIME Time* 	
SEASON	Noun ABS TIME Time* 	
SECOND	Noun ABS TIME Time* 	5% noun: Unit of time 
SEMESTER	Noun ABS TIME Time* Acad 	
SENIOR	Modif Time* Strng 	23% noun-adj: Older in years or experience, having 
SEPTEMBER	Noun ABS TIME Time* 	
SEQUENCE	Noun ABS Abs* Time* 	
SERIES	Noun ABS Abs* Time* 	
SESSION	Noun Time* 	noun: A meeting of two or more individuals for joint activity for a given  period of time, the given period of time involved in such or any activity 
SHIFT	Noun Time* 	17% noun: Work crew or time period of work 
SHORT	LY Time* Ovrst 	8% adv: "Shortly" - in a short time 
SHOT	Modif Time* 	1% adj: "One shot"--occuring only once 
SINCE	PREP CONJ CONJ2 LY Time* 	52% conj-prep-adv: From some past time to the present 
SLOW	Modif Time* Undrst 	46% adj: Not fast 
SLOW	LY Time* Undrst 	34% adv: "Slowly" - adverb form of sense 1 
SLOW	Modif Time* Undrst 	7% adj: "Slower"--comparative form of sense 1 
SLOW	Modif Time* Undrst 	0% adj: "Slowest"--superlative form of sense 1 
SOMETIME	LY Time* Undrst 	7% adverb: At some indefinite or indeterminate point in time 
SOON	LY Time* PFREQ Ovrst 	94% adv: Within a short period after this or that time, event, etc. 
SOON	LY Time* Ovrst 	6% adv: "Sooner"--comparative of sense 1 
SOON	LY Time* Ovrst 	1% adv: "Soonest"--superlative of sense 1 
SPEED	Modif Strng Actv Time* Ovrst 	
SPEEDY	Modif Time* Ovrst 	
SPELL	Noun Time* 	
SPOT	LY Time* 	7% adv: "On the spot"--at once 
SPRING	Noun ABS TIME Time* 	65% noun-adj: The season 
STAY	Noun Time* 	3% noun: Duration, length of a visit; a support (0) 
STILL	LY Time* PFREQ 	85% adv: As previously, yet, even now 
STORE	Modif Time* 	4% noun (adj-adv): 'in store'--in the future 
SUBSEQUENT	DET NUMB ORD Modif Time* 	
SUCCEED	DET NUMB ORD Modif Time* 	6% adj: "Succeeding"--following 
SUDDEN	Modif Time* Ovrst 	20% adjective: Unexpected, abrupt. 
SUDDEN	LY Time* Ovrst 	80% adverb-idiom: "Suddenly," or "all of a sudden"--abruptly, unexpectedly 
SUMMER	Noun ABS TIME Time* 	noun-adj: The season between spring and autumn 
SUNDAY	Noun ABS TIME Time* 	
SUNDOWN	Noun ABS TIME Time* 	
SWIFT	Modif Time* Strng Ovrst 	
TEMPORARY	Modif Time* Weak 	
TERM	Noun ABS TIME Time* 	24% noun: A period of time 
THEN	LY Time* 	adv-noun: At or about that time, thereafter--in that case or event, that time 
THEREAFTER	LY Time* 	
THEREUPON	LY Time* 	
THURSDAY	Noun ABS TIME Time* 	
TILL	PREP Time* 	27% prep: Until--up to a time 
TILL	CONJ CONJ2 Time* 	71% conj: Until--to the time that or when 
TIME	Noun ABS TIME Time* 	70% noun-adj: A general sense of time, an unspecified stretch or amount  of time, a while; a relatively specific moment or period--'at that time' (387) 
TIME	Noun Time* 	3% noun: Some period of time as subjectively experienced--'a good time' 
TIME	LY Time* 	1% idiom-adv: 'on time'--punctual 
TIME	LY Time* 	0% idiom: 'ahead of time'--soon enough, before some deadline 
TIME	LY Time* Hostile 	0% idiom: 'about time'--overdue 
TIME	LY Time* 	0% idiom: 'for the time being'--for now 
TIME	Noun Time* 	0% noun: Rhythm--'keep time with the music' 
TIME	LY Time* 	0% idiom-verb: 'take (one's) time'--proceed unhurriedly 
TODAY	LY Time* 	adv: On this day, at the present time, the present day or era 
TOMORROW	LY Time* 	adv: The day after today, the future 
TONIGHT	LY Time* 	noun-adv: This evening 
TUESDAY	Noun ABS TIME Time* 	
TWENTIETH-CENTURY	Modif Time* 	
TWILIGHT	Noun ABS TIME Time* 	
ULTIMATE	Modif Comp EST EVAL Ovrst Strng Time* 	41% adj: Eventual, final, maximal 
ULTIMATE	LY Time* Strng Ovrst 	59% adv: "Ultimately" - eventually, in the end 
UNISON	Noun Time* Strng Affil 	
UNPRECEDENTED	Modif Time* Negate Ovrst 	
UNTIL	PREP Time* 	27% prep: Up to a time 
UNTIL	CONJ CONJ2 Time* 	73% conj: Up to a time 
URGENT	Modif Time* Ovrst Strng 	
VELOCITY	Noun Time* 	
WAIT	Noun Time* Psv 	2% noun-adj: "Wait," "waiting"--a period of staying in expectation, being  available or being postponed temporarily 
WEDNESDAY	Noun ABS TIME Time* 	
WEEK	Noun ABS TIME Time* 	noun: A period of seven successive days, usually understood as beginning  on sunday and ending on saturday 
WEEKEND	Noun ABS TIME Time* 	
WHEN	CONJ CONJ2 INT Time* 	conj: At the time that, at what time 
WHENEVER	CONJ CONJ2 Time* 	conj: At whatever time 
WHILE	Noun ABS TIME Time* 	29% noun: A period or interval of time 
WHILE	CONJ CONJ2 Time* 	69% conjunction: During or in the time that 
WINTER	Noun ABS TIME Time* 	
YEAR	Noun ABS TIME Time* PFREQ 	88% noun: A period of 365 days 
YESTERDAY	Noun ABS TIME Time* 	adv-noun: On the day preceding this day, or a short time ago 
YET	LY Time* Ovrst 	35% adv: At, up to, or as of some specific time (usually present) 
YET	LY Time* 	6% idiom-adv: 'as yet'--up to now 
YOUNG	Modif Time* Nonadlt 	71% adj-noun: Being in an early stage generally of life, growth, existence  etc.--or pertaining to those who have you 
YOUNG	Modif Time* Nonadlt 	22% adj-noun: "Younger" 
YOUNG	Modif Time* Nonadlt 	7% adj-noun: "Youngest" 
YOUTH	Noun ABS TIME Time* Nonadlt 	24% noun: The time of being young, early life 
YOUTHFUL	Modif Time* Nonadlt 	
