word	tags	comments
COUNTRY	Noun HU COLL POLIT ECON Polit* PFREQ 	90% noun: A nation or sovereign territory, a region, area (e.g. "indian country") 
COUPLE	Noun HU COLL Affil 	41% noun: Two persons of opposite sex considered together 
COURT	Noun POLIT Legal HU COLL Polit* Strng 	65% noun-adj: A place where trials are held and the law is carried on--by  metonymy the process or authority of the law, or a given court or judge;  a sovereign entourage (3); a courtyard (0) 
COURT	Noun HU COLL POLIT Legal Power Strng Polit* 	26% idiom-noun: "Supreme court" 
COUSIN	Noun HU KIN Kin* Role 	
COWARD	Neg Noun HU Subm Ngtv Weak Psv Role 	
CREATOR	Noun HU Exprs Strng Actv Role 	
CREW	Noun HU COLL 	
CRIMINAL	Neg Noun HU Modif Legal Ngtv Role Hostile 	
CRITIC	Neg Noun HU Exprs Ngtv Role Hostile 	
CROOK	Neg Noun HU Vice 	
CROSS	Noun HU COLL Affil 	3% idiom-noun: "Red cross" 
CROSS	Noun HU COLL 	6% idiom-noun: "Blue cross"--handled by "blue" 
CROWD	Noun HU COLL Strng 	62% noun: A throng 
CRUSADER	Pos Noun HU Role Polit Travel Affil 	
CULPRIT	Neg Noun Vice Causal HU 	
CULT	Noun HU COLL Relig 	
CUPID	Pos Noun HU Emot Pleasure 	
CUSTOMER	Noun HU ECON Econ* Role 	
DAD	Noun HU MALE KIN Kin* Role 	noun: A nickname for father 
DADDY	Noun HU MALE KIN Kin* Role 	noun: Father 
DANCER	Noun HU Exprs Role 	
DARLING	IndAdj Pos Noun HU Pstv Role Affil Eval Virtue 	
DAUGHTER	Noun HU Female KIN Kin* Role 	noun: Female child. 
DEALER	Noun HU ECON Econ* Role 	
DEAN	Noun HU Acad Power Strng Role 	
DEBTOR	Neg Noun HU Weak Econ 	
DEFENDANT	Neg Noun HU Role Weak 	
DEFENDER	Pos Noun HU Pstv Strng Actv Role Affil 	
DELEGATE	Noun HU Polit* Role Power 	
DELEGATION	Noun HU COLL POLIT Polit* Power 	
DEMOCRAT	Noun HU POLIT Polit* Role 	noun: Member of a democratic party 
DEMOCRATIC	Modif Virtue POLIT Polit* HU COLL 	50% adj: In accord with the western philosophy of political and/or social equality 
DEMOCRATIC	Modif POLIT Polit* HU COLL 	50% adj: Pertaining to a specific political party--usually the american 
DENOMINATIONAL	Modif Relig HU COLL 	
DENTIST	Noun HU Econ* Role 	
DEPARTMENT	Noun HU COLL POLIT PFREQ 	96% noun: A division of a complex whole, as of a government, business, or faculty 
DEPUTY	Noun HU POLIT Role 	
DESIGNER	Noun HU Econ* Role 	
DETECTIVE	Noun HU Legal Actv Role 	
DEVIL	Neg Noun HU Hostile Relig Ngtv Role 	noun-adj: Evil spirit 
DICTATOR	Noun HU POLIT Polit* Power Strng Role 	
DIRECTOR	Noun HU ECON Power Strng Role 	
DISCIPLE	Noun HU Subm Psv Role Affil 	noun: Follower 
DISTRIBUTOR	Noun HU ECON Econ* Role 	
DIVER	Noun HU Actv Role 	
DIVISION	Neg Noun HU COLL POLIT Ngtv Weak 	
DOCTOR	Noun HU Econ* PFREQ Role 	96% noun: A practitioner of medicine 
DOER	Noun HU Actv Role 	
DOPE	Neg Noun HU Vice 	
DR	Modif HU Acad Role 	
DREAMER	Noun HU Psv Role 	76% noun: One who is dreaming, literally 
DREAMER	Noun HU Psv Role 	24% noun: A visionary or utopian, as opposed to the practical man 
DRIFTER	Noun HU Psv Role 	
DRINKER	Noun HU Role 	
DRIVER	Noun HU Role Actv 	
DROVE	Noun HU COLL 	13% noun: A flock, herd, crowd 
DRUNK	Neg Noun HU Ngtv Weak Psv Role 	4% noun: An intoxicated person, one perpetually so 
DRUNKARD	Neg Noun HU Vice Weak 	
DUNCE	Neg Noun HU Vice 	
EARNER	Noun HU Econ* Strng Role 	
EASTERNER	Noun HU Role 	
EATER	Noun HU Role 	
EDITOR	Noun HU Econ* Power Strng Role 	
EGO	Noun HU Role 	
ELDER	Noun HU POLIT Power Strng Role 	33% noun: One of the older and more influential men of a tribe or community;  an adult (9) 
ELECTORAL	Modif POLIT HU COLL Power 	
ELITE	Noun HU COLL POLIT ECON Polit* Power 	
EMPEROR	Noun HU MALE POLIT Polit* Power Strng Role 	
EMPLOYEE	Noun HU ECON Econ* Subm Weak Role 	
EMPLOYER	Noun HU ECON Power Econ* Strng Role 	noun: One who employs labor 
ENEMY	Neg Noun HU POLIT Hostile Ngtv Role 	noun adjective: Foe, antagonist 
ENGINEER	Noun Econ* Role HU 	
ENSEMBLE	Pos Noun HU Coll 	
ENTERPRISE	Noun HU COLL ECON Econ* Actv Strng 	
EQUAL	Noun HU Role 	4% noun: Equivalents (persons or things) 
ESTABLISHMENT	Noun HU COLL POLIT ECON Econ* Polit* Ovrst 	
EXAMINER	Noun HU Acad Power Role 	
EXECUTIVE	Noun HU POLIT ECON Econ* Power Strng Role 	
EXPERIENCER	Noun HU Psv Role 	
EXPERT	Pos Noun HU Power Pstv Strng Role 	77% noun: "One who knows a great deal about something, and nothing about  a great deal." 
EXPLORER	Noun HU Actv Role 	
EYE	Noun HU Legal Handels Role 	1% idiom-noun: "Private eye" (handled by private) 
FACULTY	Noun HU COLL Acad PFREQ 	91% noun-adj: All the teachers of a school 
FAMILY	Noun HU KIN COLL Kin* 	noun adjective: A specifically related group, usually referring to the  immediate kinship group of father, mother, and children, sometimes a biological  term. 
FAN	Noun HU Affil Subm Psv Role 	76% noun: Devotee, enthusiast 
FANATIC	Neg Noun HU Need Vice 	
FARMER	Noun HU ECON Econ* Role 	noun: One who farms 
FATHER	Noun HU MALE KIN Kin* Strng Role Affil 	noun: A male parent 
FEDERAL	Modif POLIT Polit* HU COLL Affil 	adjective: Pertaining to the independent central government of a union of states. 
FEDERATION	Noun HU COLL POLIT Affil Polit* Strng 	
FELLOW	Noun HU MALE Role 	73% noun: A person; a member or trustee (1) 
FEMALE	Noun HU Female Role 	noun-adj: The sex that bears offspring 
FEMININE	Modif Female Weak HU Role 	
FIEND	Neg Noun HU Hostile 	
FIGHTER	Neg Noun HU Hostile Ngtv Strng Actv Role 	
FIRM	Noun HU COLL ECON Econ* 	15% noun: A partnership or unincorporated association for carrying out business 
FLEET	Noun HU COLL POLIT Milit Strng 	
FLYER	Noun HU Econ* Role 	
FOE	Neg Noun HU Hostile 	
FOLK	Noun HU COLL Kin* 	67% noun: People in general or people as a representation of a culture  esp. the composite of social mores, customs 
FOLK	Modif HU COLL 	19% adjective: Originating among the common people 
FOLK	Noun HU KIN Kin* Role 	15% noun: Kin or relatives 
FOLLOW	Noun HU COLL Psv 	0% noun: "Following"--a group of followers 
FOLLOWER	Noun HU Subm Psv Role 	
FOOL	Neg Noun HU Ngtv Weak Role 	48% noun: Simpleton 
FORCE	Noun HU COLL POLIT Milit Strng 	24% noun: A body of men, usually military, "the armed forces" 
FORERUNNER	Noun HU Role 	
FORM	Noun HU COLL Acad 	6% noun: Grade in british secondary school 
FORTUNE	Noun HU Role 	10% idiom-noun: "Soldier of fortune"--explorer of fate, a vagabond 
FOUNDER	Noun HU Power Strng Role 	
FOX	Noun HU Role 	2% noun: A sly or clever person 
FREAK	Neg Noun HU Qual 	
FRESHMAN	Noun HU Acad Role 	
FRESHMEN	Noun HU S Acad Role 	
FRIEND	Pos Noun HU Affil Pstv Role 	noun: Person attached to another by feelings of affection or personal regard 
FUGITIVE	Neg Noun HU Travel Legal 	
GAINER	Noun HU Role 	
GANG	Noun HU COLL Strng 	
GARDENER	Noun HU Econ* Role 	
GATHER	Noun HU COLL 	11% noun-adj: A group or collection of things or individuals--'gathering' 
GENERAL	Noun HU POLIT Milit Power Strng Role 	10% noun: A very high military rank--having extended command or superior  rank (e.g. general chairman) 
GENERATION	Noun HU COLL TIME 	noun: A set of people of the same general age group or the period of time  identified with a generation of men 
GENIUS	Pos Noun HU Pstv Strng Role 	
GENTLEMAN	Noun HU MALE Role 	noun-adj: A man, especially one of good breeding or manners 
GENTLEMEN	Noun HU MALE S Role 	
GHOST	Noun HU Relig Role 	
GIANT	Noun HU Strng PFREQ Role 	85% noun: A human or animal extreme in size or some other aspect 
GIANT	Noun HU COLL Exprs 	0% noun: (the baseball team) 
GIRL	Noun HU Female Nonadlt Role 	noun: Female child or young person 
GIVER	Noun HU Power Role Affil 	
GOD	Noun HU Power Relig Strng Role 	noun: Deity; includes exclamations employing the word "god" with varying  degrees of irreverence 
GODDESS	Noun HU Female Power Relig Strng Role 	
GOVERN	Noun HU COLL Polit* Strng 	
GOVERNMENT	Noun HU COLL POLIT Polit* Power Strng 	noun adjective: A specific administrative mechanism by which a body of  people is ruled, an abstract concept of the ruling power 
GOVERNOR	Noun HU POLIT Polit* Power Strng Role 	
GRADUATE	Noun HU Acad Role 	30% noun: A person who has received a diploma on completing a course of  study, as in a university or school 
GRANDCHILD	Noun HU KIN Kin* Nonadlt Role 	noun: Son or daughter of someone's son or daughter. 
GRANDCHILDREN	Noun HU KIN S Kin* Nonadlt Role 	noun: Plural of grandchild--sons or daughters of someone's son(s) or daughter(s) 
GRANDFATHER	Noun HU MALE KIN Kin* Role 	noun: Father of someone's mother or father. 
GRANDMA	Noun HU Female KIN Kin* Role 	
GRANDMOTHER	Noun HU Female KIN Kin* Role 	noun: Mother of someone's mother or father. 
GRANDPA	Noun HU MALE KIN Kin* Role 	
GRANNY	Noun HU Female KIN Kin* Role 	
GRIND	Noun HU Acad Subm Role 	
GROUP	Noun HU COLL 	noun-adj: A collection (usually small) of individuals (almost never of  things) related in some way 
GROWER	Noun HU Econ* Strng Actv Role 	
GUARD	Noun HU Milit Strng Role 	32% noun: Someone or something that guards 
GUARDIAN	Pos Noun HU Role Strng 	
GUERRILLA	Neg Noun HU POLIT Hostile Milit Ngtv Strng Actv 	
GUEST	Noun HU Affil Role 	noun-adj: Recipient of hospitality 
GUIDE	Pos Noun HU Econ* Strng Actv Pstv Role 	32% noun: Someone or something that directs 
GUILD	Noun HU COLL ECON Affil Econ* Strng 	
GUNMEN	Neg Noun HU MALE S Hostile Strng Ngtv Role 	
GUY	Noun HU MALE Role 	noun: Fellow, person 
GYMNAST	Noun HU Exprs Actv Role 	
HACK	Neg Noun Vice HU Weak 	
HAG	Neg Noun HU Female 	
HANGER	Noun HU Econ* Role 	
HATER	Neg Noun HU Ngtv Psv Hostile Role 	
HEAD	Noun HU Power Strng Role 	12% noun-adj: The highest in authority, to be this 
HEAD	Noun HU COLL Acad 	0% noun-idiom: 'head start' 
HEARER	Noun HU Psv Role 	
HELPER	Noun HU Role Affil 	
HERO	Pos Noun HU MALE Power Pstv Strng Role Ovrst 	
HEROINE	Pos Noun HU Female Pstv Role Ovrst 	
HISTORIAN	Noun HU Acad Role 	
HORSEMEN	Noun HU MALE S Role 	
HOST	Noun HU MALE Affil Role 	
HOUSE	Noun HU COLL POLIT Polit* Power 	2% noun-adj: Legislative body (includes idiom "house of representatives") 
HUDDLE	Noun HU COLL 	
HUMAN	Pos Noun Pstv Role HU 	noun-adjective: Of or pertaining to homo sapiens (half the uses are with  the word "being" to designate the creature itself); the creature itself (2) 
HUMANITY	Pos Noun HU COLL ABS Pstv 	
HUNTER	Neg Noun HU Exprs Hostile Ngtv Actv Role 	noun: One who chases and kills animals 
HUSBAND	Noun HU MALE KIN Kin* Role 	noun: Male spouse 
HUSTLER	Neg Noun HU Role Hostile Comform Econ 	
IDOL	Pos Noun HU Role Goal 	
INC.	Modif ECON Econ* Legal HU COLL 	
INCORPORATE	Modif Econ* HU COLL 	
INDEPENDENT	Noun POLIT Polit* Role HU 	14% noun-adj: Free of party constraints, someone who votes thus 
INDIVIDUAL	Noun HU Role 	70% noun: A (unique) person 
INFANT	Noun HU Nonadlt Weak Role 	
INFANTRY	Noun HU COLL POLIT Milit Strng 	
INHABITANT	Noun HU Role 	
INSTRUCTOR	Noun HU Acad Power Strng Role 	noun: One who teaches 
INTELLECTUAL	Pos Noun HU Acad Pstv Role Strng 	24% noun: Person with intellectual interests or tastes 
INTRUDER	Neg Noun HU Role Intrel Move 	
INVENTOR	Pos Noun HU Role Pstv Actv 	
INVESTOR	Noun HU Econ* Actv Role 	
JANITOR	Noun HU Econ* Role 	
JERK	Neg Noun HU Ngtv Role 	
JEW	Noun HU Race Role 	
JOINER	Noun HU Affil Role 	
JOKER	Noun HU Exprs Role 	
JOURNALIST	Noun HU Econ* Role 	
JUDGE	Noun HU POLIT Legal Power Strng Actv Role 	41% noun: An appointed legal arbitrator 
JUDGE	Noun HU Power Strng Actv Role 	10% noun: A person who evaluates or has the ability to evaluate--"he is  a judge of character" 
JUNTA	Noun HU COLL POLIT Legal Polit* Power 	
JUROR	Noun HU Legal Power Strng Role 	
JURY	Noun HU COLL POLIT Legal Power Strng 	
KEEPER	Noun HU Power Strng Role 	
KID	Noun HU Nonadlt PFREQ Role 	97% noun: A child 
KILLER	Neg Noun HU Hostile Ngtv Strng Actv Role 	
KIN	Noun HU Kin* Role 	
KINDRED	Noun HU Kin* COLL 	
KING	Noun HU MALE POLIT Polit* Power Strng Role 	noun-adj: A male sovereign or monarch 
LABOR	Noun HU COLL ECON Econ* Strng Actv 	69% noun: Hard work, effort, wage workers 
LABOR	Noun HU COLL ECON POLIT Polit* 	25% noun-adj: Specifically used to denote political office, party or organization--  secretary of labor, labor unions, labor party, labor movement 
LABORER	Noun HU ECON Econ* Subm Role 	
LADY	Noun HU Female Role 	noun-adjective: Polite term for a female, female. 
LANDLORD	Noun HU ECON Econ* Power Strng Role 	
LAWYER	Noun HU Legal Role 	noun: A person whose profession is to conduct lawsuits for clients in  a court of law or advise them in other legal matters. 
LAY	Noun HU COLL 	1% noun-adj: Non-professional; not clergy (0) 
LEADER	Noun HU POLIT Power Strng Actv Role 	noun: One who guides or leads others 
LEAGUE	Noun HU COLL Affil Polit* Strng PFREQ 	86% noun: An association or alliance 
LEARNER	Pos Noun HU Acad Subm Role Pstv 	
LEFT	Noun HU COLL POLIT Polit* 	3% noun: Political left 
LEGION	Noun HU COLL POLIT Polit* Milit PFREQ 	98% idiom-noun: "American legion" 
LEGION	Noun HU COLL Strng 	3% noun-adj: A multitude; an army division (0); numerous (0) 
LEGISLATOR	Noun HU POLIT Legal Power Strng Role Polit* 	
LIAR	Neg Noun HU Hostile Ngtv Role 	
LIBERAL	Pos Noun HU POLIT Modif Polit* Pstv Role 	77% noun-adj: Political-social viewpoint, innovative, progressive, democratic;  generous (1) 
LIEUTENANT	Noun HU POLIT Milit Power Strng Role 	
LINGUIST	Noun HU Acad Role 	
LISTENER	Noun HU Psv Role 	
LITIGANT	Noun HU Hostile Legal Role 	
LONER	Neg Noun HU Affil Role Ngtv Weak Psv 	
LORD	Noun HU MALE POLIT Polit* Power Role 	noun: The supreme being or his secular counterpart, one who has dominion  over others, a master, chief, or ruler. 
LOSER	Neg Noun HU Ngtv Weak Role 	
LOVER	Pos Noun HU Affil Pstv Role 	41% noun: A person in love, or involved in a sexual relationship, usually the man 
LOVER	Pos Noun HU Role Affil Pstv 	59% noun: A person with a strong liking for something--"a music lover,"  "a lover of nature" 
LUNATIC	Neg Noun HU Role Eval Vice 	
MA	Noun HU Female KIN Kin* Role 	
