word	tags	comments
PREPARATORY	IndAdj Pos Modif Affil Causal 	
PREVENTIVE	Noun Power Strng Causal 	
PROBABILITY	Noun ABS Abs* Causal Ovrst 	
PROBABLE	Modif Causal Ovrst 	adjective: With statistical or estimated likelihood, likely 
PROVOCATION	Neg Noun Causal Hostile 	
PURPOSE	Noun Causal Strng PFREQ 	noun: Reason for acting or being. 
PURPOSE	LY Strng Causal Actv Ovrst 	1% adv: "On purpose," "purposely"--with intent 
REASON	Noun COM Causal Strng PFREQ 	95% noun: The basis or cause of an act or event or a statement given in  justification 
REASON	Noun ABS Abs* Causal Actv Strng 	2% noun: "Reason," "reasoning"--the uses of mental powers, common sense and logic 
RESPONSIBLE	Modif Causal 	31% adj: Causatory (of), accountable (for or to)--"we are all responsible  for these conditons" 
RESULT	Modif Causal 	0% adj: "Resulting"--occasioned as a result 
RISE	IAV SUPV Causal Strng Actv 	2% verb-idiom: "Give rise (to)"--originate, cause 
ROOT	Noun Causal Strng 	83% noun-adj: Supporting, embedded or essential part, source, origin 
ROUSE	IAV Pos SUPV Actv Exert Intrel Causal 	
SIGNIFY	IAV Pos SUPV Psv Comform Intrel Causal 	
SINCE	CONJ CONJ2 Causal Ovrst 	45% conj: Indicates causality--because 
SO	CONJ CONJ2 Causal 	34% conj: Sequential, intentional or causal link--includes "so that", "so as to" 
STEM	IAV SUPV Causal Psv 	
STIMULATE	IAV Pos SUPV Actv Other Power Causal 	
STIMULATION	Pos Noun Actv Causal Percv 	
SUBSTANTIATE	IAV Pos SUPV Actv Affil Causal 	
TENDENCY	Noun ABS Abs* Undrst Psv Causal 	
THANK	Noun Causal 	8% idiom-noun: "Thanks to"--owing to 
THEREBY	LY Causal Ovrst 	
THEREFORE	LY Causal Ovrst 	adverb: So, thus, for this reason, consequently 
THROUGH	PREP LY Causal 	28% prep: Indicating instrumentality, including agency--'through great  effort we succeeded,' 'he sent a message through max' 
THUS	LY Causal Ovrst 	adverb: So, accordingly, in this manner, to this extent or degree, consequently,  therefore 
TREND	Noun ABS Abs* Causal 	
UNLIKELIHOOD	Noun Negate Causal Undrst 	
UNLIKELY	LY Negate Causal Undrst 	
VIABILITY	Pos Noun Causal Eval Qual 	
VIEW	PREP Causal 	1% idiom: 'with a view to'--with the aim of 
WHEREBY	LY Causal 	
WHY	LY INT Causal 	43% adv: Interrogative--for what reason--'why did he go' 
WHY	CONJ CONJ2 Causal 	51% conj: The reason for which, for which--'that is why he went,' 'that  is the reason why' 
WHY	Noun Causal 	1% noun: A reason--'whys and wherefores' 
