word	tags	comments
CONDITION	Modif Virtue Psv 	0% adj: "Conditioned"--rendered in a (specific) condition; in proper or  fit condition 
CONFORMITY	Noun Virtue Subm Weak Psv 	
CONGENIAL	IPadj Pos Modif Affil Virtue 	
CONSCIENCE	Pos Noun ABS Abs* Virtue Pstv 	
CONSCIENTIOUS	Pos Modif Virtue Pstv 	
CONSIDERATE	IPadj Pos Modif Intrel Virtue 	
CONSISTENCY	Pos Noun Virtue Pstv Strng 	
CONSISTENT	Pos Modif Virtue Strng Pstv 	adj-adv: Compatible, invariant, even; "consistently"--steadily, constantly, evenly 
CONSTRUCTIVE	Pos Modif Virtue EVAL Pstv Strng 	
CONTEMPLATION	Noun Virtue Psv 	
CONTROL	Modif Power Weak Psv Virtue 	7% adj: "Controlled"--regulated, restrained 
CONTROL	Modif Power Strng Actv Virtue 	2% adj: "Controlling"--regulating, restraining 
CONVENIENCE	Noun Virtue 	
CONVENIENT	Modif Virtue 	
CONVENTIONAL	Modif Virtue 	
CONVICTION	Pos Noun Virtue Pstv Strng 	
COOPERATION	Pos Noun ABS Abs* Affil Pstv Strng Actv Virtue 	noun: Working together 
COOPERATIVE	Pos Modif Affil Pstv Actv Virtue 	27% adj: Willing to act with others, or doing so 
COOPERATIVE	Pos LY Affil Pstv Strng Virtue Actv 	5% adv: "Cooperatively"--with cooperation 
COORDINATION	Pos Noun Strng Rel Affil Virtue 	
CORDIAL	IPadj Pos Modif Virtue 	
CORRECT	Pos Modif Virtue Pstv Ovrst 	21% adj: Accurate, proper 
CORRECT	Pos Modif Virtue Pstv Ovrst 	25% adv: "Correctly"--properly, accurately 
CORRECT	Modif Virtue 	0% adj: "Corrected"--made right 
COURAGE	Pos Noun ABS Abs* EMOT Pstv Strng Virtue 	noun: A difficulty with strength and without fear. 
COURAGEOUS	IndAdj Pos Modif Strng Virtue 	
COURTEOUS	Pos Modif Comform Affil Pstv Virtue 	
COURTESY	Pos Noun Ritual Affil Pstv Virtue 	
COURTLY	Pos Modif Virtue Polit* Pstv 	
COVER	Modif Virtue Psv PFREQ 	3% adj: "Covered"--having coverage or protection 
CREATIVE	Pos Modif Virtue EMOT Exprs Pstv Actv 	adj-adv: Innovative, artistic; "creatively"--in a creative manner 
CREATIVITY	Pos Noun ABS Abs* Pstv Actv Virtue 	
CREDIT	Pos Noun COM Virtue Acad Pstv 	23% noun: Recognition, honor (includes academic credit) 
CULTIVATE	Pos Modif Virtue Pstv Actv 	
CULTURE	Pos Modif Virtue Pstv 	7% adj: "Cultured"--of refined tastes and sensibilities 
CUT	Modif Virtue 	1% idiom-adj: "Cut out for or to"--suited for 
CUTE	IndAdj Pos Modif Eval Virtue 	
DARING	IndAdj Pos Modif Virtue Pstv Strng Eval Qual 	
DARLING	IndAdj Pos Noun HU Pstv Role Affil Eval Virtue 	
DEAR	Pos Modif Virtue Pstv PFREQ Affil 	98% noun-adj: A conventional form of address used either in speech or  writing indicating belovedness, intimacy or attachment--"my dear isabel"  (includes 11 cases of "dearest" similarly used); beloved or precious (9);  expensive (1); an interjection indi 
DEAR	Pos Modif Virtue Pstv Affil 	2% adv: "Dearly" 
DECENCY	Pos Noun Virtue Pstv 	
DECENT	Pos Modif Virtue EVAL Pstv 	
DECISIVE	Modif Virtue Strng Actv Ovrst Power 	
DEDICATE	IAV Pos SUPV Pstv Virtue Strng 	
DEDICATION	Pos Noun ABS Abs* Virtue Pstv Strng 	
DEEP	LY Ovrst Strng Virtue 	22% adverb: "Deeply"--to a thorough extent or profound degree 
DEMAND	Modif Virtue Strng Actv 	11% adj-noun: "Demanding", exacting 
DEMOCRACY	Noun ABS Abs* POLIT Polit* Virtue 	noun: The form of government, or a government of that form 
DEMOCRATIC	Modif Virtue POLIT Polit* HU COLL 	50% adj: In accord with the western philosophy of political and/or social equality 
DEPENDABILITY	Pos Modif Virtue Ovrst Pstv Strng 	
DEPENDABLE	Pos Modif Virtue Pstv Strng Ovrst 	
DESIRABLE	Pos Modif Virtue EVAL Pstv 	
DESIRE	Neg Modif Virtue Psv Ngtv 	4% adj: 'desired'--deemed proper or desirable, wished for, coveted 
DIGNITY	Pos Noun ABS Abs* Virtue Pstv Strng 	
DILIGENT	Pos Modif Pstv Strng Actv Virtue 	
DISCIPLINE	Noun Virtue Strng 	39% noun: Behavior in accord with rules, or training intended to produce  such behavior; field of study (0) 
DISCIPLINE	Modif Virtue Psv 	36% adj: "Disciplined"--orderly, self-controlled 
DISCREET	Pos Modif Virtue Pstv 	
DISCRETION	Pos Noun Virtue Pstv 	
DISTINGUISH	Pos Modif Virtue Pstv Power 	
DIVINE	Pos Modif Virtue EVAL Relig Pstv Strng 	
DIVINITY	Pos Noun Virtue Relig Pstv Strng 	
DOUBT	LY Ovrst Virtue 	7% idiom-adv: 'no doubt'--doubtlessly 
DOUBTLESS	Pos LY Ovrst Pstv Strng Virtue 	
DUE	LY Ovrst Virtue 	5% adv: 'duly,' properly 
DUTY	Neg Noun ABS Abs* Virtue Subm Ngtv Strng 	noun: Obligation 
DYNAMIC	Pos Modif Virtue Strng Actv Pstv 	
EARTH	Modif Virtue 	2% idiom-adj: 'down to earth '--realistic 
EASY	Pos Modif Virtue EVAL Pstv 	46% adjective: Not difficult, requiring no great labor or effort--free  from or not arousing pain, discomfort, worry or care. 
EASY	Pos Modif Virtue EVAL Pstv 	15% adjective: Easier--comparative of 'easy' sense 1. 
EASY	Pos Modif Virtue EVAL Pstv 	3% adjective: Easiest--superlative of 'easy' sense 1. 
ECONOMICAL	Modif Virtue ECON Econ* 	
EDGE	Noun Virtue 	8% noun: Have "an edge"--an advantage 
EDUCATED	Pos Modif Virtue Acad Pstv PFREQ 	adj: Instructed, cultured 
EFFECTIVE	Pos Modif Virtue EVAL Pstv Strng Actv 	adj: Accomplishing an end 
EFFECTIVENESS	Pos Noun Virtue Pstv Strng Actv 	
EFFICACY	Pos Noun ABS Abs* Virtue Pstv Strng Actv 	
EFFICIENCY	Pos Noun ABS Abs* Virtue Pstv Strng 	
EFFICIENT	Pos Modif Virtue EVAL Pstv Strng 	
ELEGANCE	Pos Noun Virtue 	
ELEGANT	Pos Modif Virtue EVAL Pstv 	
ELIGIBLE	Modif Virtue 	
ELOQUENT	IndAdj Pos Modif EVAL Exprs Pstv Virtue 	
EMANCIPATION	Noun Virtue POLIT Polit* Power Strng 	
EMINENT	Pos Modif Virtue EVAL Power Pstv Strng 	
ENCHANT	Pos Modif Virtue Pstv 	
ENCOURAGE	Pos Modif Virtue Pstv 	3% adjective: "Encouraging"--heartening 
ENCOURAGEMENT	Pos Noun Affil Pstv Actv Virtue 	
ENJOYABLE	Pos Modif Virtue EVAL Pstv 	
ENJOYMENT	Pos Noun Virtue EMOT Pstv Psv 	
ENLIGHTEN	Pos Modif Virtue EVAL Pstv 	
EQUALITY	Pos Noun ABS Abs* POLIT Virtue Pstv Polit* 	
EQUITABLE	Pos Modif Virtue Pstv 	
ESSENTIAL	Pos Noun Virtue Ovrst Pstv Strng 	13% noun: That which is indispensable, "the essentials" 
ESSENTIAL	Pos Modif Virtue EVAL Ovrst Pstv Strng 	70% adj: Basic, indispensable 
ESSENTIAL	LY Ovrst Virtue 	18% adv: "Essentially" - basically 
ESTABLISH	Pos Modif Virtue Strng Ovrst Pstv 	6% adj: "Established"--proven, recognized, stable, firm 
ETHICAL	Pos Modif Virtue EVAL Pstv 	
EVALUATION	Noun ABS Abs* Virtue Actv 	
EXACT	Pos Modif Virtue Ovrst Pstv 	19% adj: Precise, perfect 
EXACT	Pos LY Ovrst Pstv Virtue 	80% adv: "Exactly"--precisely, perfectly 
EXCELLENCE	Pos Noun Virtue Pstv 	
EXCELLENT	Pos Modif Virtue EVAL Pstv 	
EXCEPTIONAL	Modif Ovrst EVAL Virtue 	
EXCLUSIVE	Modif Virtue EVAL Strng Ovrst 	
EXPERIENCE	Pos Modif Virtue Pstv Strng Psv 	4% adj: "Experienced"--having practical knowledge of things, having gone  through things 
EXPERT	Pos Modif Virtue EVAL Pstv Strng 	23% adj: Of expert quality 
EXTRAORDINARY	IndAdj Pos Modif Ovrst EVAL Virtue Pstv Qual 	
FAIR	Pos Modif Virtue EVAL Legal Pstv 	33% adj: Just, unbiased (includes comparative (1) + superlative (0)) 
FAIR	LY Undrst Virtue 	52% adv: 'fairly'--moderately, rather; justly (1) 
FAIRNESS	Pos Noun Virtue 	
FAITH	Pos Noun Virtue Affil Subm Pstv Psv 	10% idiom-noun: "Good faith"--honesty, trustworthiness 
FAITHFUL	Pos Modif Virtue Relig Pstv Psv 	
FAITHFULNESS	Pos Noun Virtue 	
FAMOUS	Pos Modif EVAL Power Virtue Pstv 	adj: Renowned 
FANCY	Pos Modif Virtue EVAL Pstv Ovrst 	
FANTASTIC	Pos Modif Ovrst EVAL Virtue Pstv 	
FAVOR	Pos Noun Affil Pstv Virtue 	15% noun: A kind act 
FAVOR	Pos Noun Virtue Pstv Affil 	15% noun: The state of being approved, an advantageous state 
FAVOR	Pos Modif Virtue EVAL Affil Pstv Psv 	7% adjective: "Favored"--treated with preference, approved 
FAVORABLE	Pos Modif Virtue EVAL Pstv Affil 	
FAVORITE	Pos Modif Virtue EVAL Pstv Affil 	
FELLOWSHIP	Pos Noun ECON Virtue Affil Pstv Strng 	
FINE	Pos Modif Virtue Pstv 	28% adj-adv: All right, o.k., well, good 
FINE	Pos Modif EVAL Virtue Pstv 	3% adj: 'finer'--comparative of (1) 
FINE	Pos Modif EVAL Virtue Pstv 	12% adj: 'finest'--superlative of (1) 
FIT	Pos Modif Virtue Pstv 	26% noun-adj: Suitable, well adapted (includes "fitting," "fitted") 
FIT	Pos Modif Virtue Pstv 	6% adj: Superlative--'fittest'--best adapted 
FIT	LY Virtue 	3% adv: 'fittingly'--suitably 
FLAIR	Pos Noun Strng Virtue 	
FLAWLESS	IndAdj Pos Modif Virtue 	
FLUENT	IndAdj Pos Modif Comform Virtue 	
FOLKSY	Modif Virtue 	
FOND	Pos Modif Virtue Pstv Affil PFREQ 	90% adj: Affectionate, cherished 
FOND	Pos Modif Virtue Pstv Affil 	0% adj: 'fonder'--more affectionate, cherished 
FOND	Pos Modif Virtue Pstv Affil 	0% adj: 'fondest'--most affectionate, cherished 
FOREMOST	Pos Modif Virtue Pstv Strng Ovrst 	
FORESIGHT	Pos Noun Percv Strng Think Virtue 	
FORGIVENESS	Pos Noun Intrel Virtue Comform 	
FORTITUDE	Pos Noun Strng Virtue 	
FORTUNATE	Pos Modif Virtue EVAL Pstv Psv Undrst 	adj: Lucky, well-fated 
FORTUNE	Noun ABS Abs* Strng Virtue 	55% noun: Fate, chance, luck, success 
FRANK	Pos Modif Virtue EVAL Pstv 	
FREE	Pos Modif Virtue Pstv Strng 	81% adjective: Exempt from external authority, interference, restriction,  etc., unimpeded, unoccupied; provided without a charge or payment (4) 
FREE	Pos Modif Virtue Pstv Strng 	4% adjective: "Freer"--(comparative of sense 1) 
FREE	Pos Modif Virtue Pstv Strng 	0% adj: "Freest"--superlative of sense 1 
FREEDOM	Pos Noun ABS Abs* POLIT Virtue Polit* Pstv Str 	noun-adj: Absence of restraint, whether external--civic--or internal--  psychological 
FRIENDLY	Pos Modif EVAL EMOT Virtue Affil Pstv 	adjective: Kind, helpful, amicable 
FRIENDSHIP	Pos Noun ABS Abs* Virtue Affil Pstv 	noun: A friendly relation 
FRUITFUL	Pos Modif Virtue EVAL Pstv Strng 	
FUNNY	Pos Modif Virtue EVAL Pstv PFREQ 	92% adj: Laughable, amusing, queer 
FUNNY	Pos Modif Virtue EVAL Pstv 	4% adj: Comparative--'funnier' 
FUNNY	Pos Modif Virtue EVAL Pstv 	4% adj: Superlative--'funniest' 
GALLANT	IndAdj Pos Modif Strng Virtue 	
GALLANTRY	Pos Noun Virtue 	
GENEROSITY	Pos Noun Econ Other Virtue 	
GENEROUS	Pos Modif Virtue EVAL Pstv 	
GENTLE	Pos Modif EVAL Affil Pstv Weak Psv Virtue 	
GENUINE	Pos Modif Virtue EVAL Pstv Ovrst 	
GIFTED	Pos Modif Virtue EVAL Pstv Strng 	
GLORIOUS	Pos Modif Virtue EVAL Pstv Ovrst 	
GLORY	Pos Noun ABS Abs* Virtue Pstv 	
GODLINESS	Pos Noun Power Strng Virtue 	
GOOD	Pos Modif Virtue EVAL Pstv PFREQ 	89% noun-adj-adv-intj: Marks positive evaluation on a dimension specified  by context, or, occasionally, general intensification--as "a good many,"  "a good beating" 
GOODNESS	Pos Noun Virtue Pstv 	
GRACE	Pos Noun Virtue Relig Pstv 	
GRACEFUL	Pos Modif Virtue EVAL Pstv 	
GRACIOUS	Pos Modif EVAL Affil Pstv Virtue Power 	
GRAND	Pos Modif Virtue EVAL Pstv Strng Ovrst 	
GREATNESS	Pos Noun Virtue Power Pstv Strng 	
GROWN	Handels Virtue 	5% idiom-verb: 'grown up'--to have matured, attained maturity 
GROWN	Modif Strng Virtue 	45% adj: 'grown,' 'grown up'--mature 
GUIDANCE	Noun Power Strng Actv Virtue 	
HANDSOME	Pos Modif Virtue EVAL Pstv 	
HANDY	Pos Modif Virtue Pstv 	
HARD	LY Virtue Actv 	32% adv: With much exertion, intensity, energy, force--includes 'hard  worker', where 'hard' has adverbial sense in adjectival position 
HARDY	IndAdj Pos Modif Virtue Pstv Strng Qual 	
HARMLESS	Pos Modif Pstv Weak Psv Subm Virtue 	
HARMONY	Pos Noun ABS Abs* Virtue Pstv 	
HEALTH	Pos Noun Pstv Strng Virtue 	noun-adj: Condition of body or mind, soundness 
HEALTHFUL	IndAdj Pos Modif Virtue 	
HEALTHY	Pos Modif Pstv Strng Virtue 	96% adj: Sound, well, not sick 
HEALTHY	Pos Modif Pstv Strng Virtue 	4% adj: Comparative - "healthier" 
HEALTHY	Pos Modif Pstv Strng Virtue 	0% adv: "Healthily" - adverb form of sense 1 
HEAVENLY	Pos LY EVAL Virtue Relig Pstv 	
HELP	Pos Noun Affil Pstv Actv Virtue 	22% noun: Aid, assistance, assistants 
HELP	Pos Modif Affil Pstv Actv Virtue 	0% adj-noun: 'helping' 
HELPFUL	Pos Modif EVAL Affil Pstv Actv Virtue 	
HEROIC	IndAdj Pos Modif Virtue Power Pstv Strng Ovrst 	
HEROISM	Pos Noun Virtue Strng Power 	
HIT	Noun Virtue Strng 	0% noun: Something which makes contact or strikes its mark 
HOLY	Pos Modif Virtue EVAL Relig Pstv 	adj: Sacred, sinless, of god 
HONEST	Pos Modif Virtue EVAL Pstv 	79% adj: Truthful, genuine, honorable 
HONEST	Pos LY Virtue Pstv 	13% adv: "Honestly" - in an honest manner 
HONEST	Pos LY Virtue Pstv 	8% adv: "Honestly" - truly, really - an intensive 
HONOR	Pos Modif Virtue Pstv Psv 	8% adj: "Honored", highly regarded, respected 
HONORABLE	Pos Modif Virtue Pstv 	
HOSPITABLE	Pos Modif Virtue EVAL Affil Pstv 	
HUMANITARIAN	IndAdj Pos Modif Virtue Polit 	
HUMBLE	Pos Modif Virtue Subm Pstv Weak Psv 	
HUMILITY	Pos Noun Virtue 	
IDEAL	Pos Modif Virtue Pstv Ovrst 	29% adj: Perfect, conforming to an ideal 
IDEAL	Pos LY Virtue Pstv Ovrst 	17% adv: "Ideally"--perfectly, in conformity with an ideal 
IMAGINATIVE	Pos Modif Virtue EVAL Exprs Pstv 	
IMMACULATE	IndAdj Pos Modif Ovrst Virtue 	
IMPORTANT	Pos Modif Virtue EVAL Pstv Ovrst 	adjective: Significant, worthy of attention 
IMPRESSIVE	Pos Modif Ovrst EVAL Virtue Pstv Strng 	
IMPROVE	Pos Modif Virtue Pstv Psv 	7% adj: "Improved", bettered 
IMPROVEMENT	Pos Noun Virtue Pstv Strng Actv 	
INDEPENDENT	Pos Modif Virtue Pstv Strng Power 	49% adj: Self-reliant, autonomous, having independence (refers to a person) 
INDEPENDENT	LY Strng Virtue 	0% adv: "Independently", autonomously 
INDISPENSABILITY	Pos Noun Strng Power Virtue 	
INDISPUTABLE	Modif Negate Ovrst Strng Virtue 	
INFALLIBILITY	Pos Noun Strng Know Virtue 	
INFALLIBLE	Pos Modif Negate Ovrst Pstv Strng Virtue 	
INFLUENCE	Noun POLIT Power Strng Virtue 	50% noun: Power to produce effects 
INFLUENTIAL	Modif POLIT Power Strng Virtue 	
INGENIOUS	IndAdj Pos Modif Know Virtue 	
INNOCENCE	Pos Noun ABS Abs* Virtue Pstv 	
INNOCENT	Pos Modif Virtue EVAL Legal Pstv 	
INNOVATIVE	Pos Noun Begin Virtue 	
INSPIRE	Pos Modif Virtue EVAL Pstv Strng Actv 	
INTEGRITY	Pos Noun Virtue Pstv Strng 	
INTELLECT	Pos Noun Virtue Acad Pstv Strng 	
INTELLECTUAL	Pos Modif Virtue Acad Pstv Strng 	60% adj: Of or pertaining to the intellect 
INTELLECTUAL	Pos LY Virtue Acad Pstv Strng 	10% adv: "Intellectually"--cerebrally 
INTELLIGENCE	Pos Noun ABS Abs* Virtue Acad Pstv Strng 	noun-adj: Ability to learn or understand 
INTELLIGENT	Pos Modif Virtue EVAL Pstv Strng 	adj: Having knowledge, understanding, or awareness 
INVINCIBLE	IndAdj Pos Modif Strng Power Virtue Negate 	
INVITE	Pos Modif Virtue EVAL Pstv Strng 	0% adj: 'inviting'--alluring, tempting 
INVULNERABLE	IndAdj Pos Modif Strng Power Virtue Negate 	
JUST	Pos Modif Virtue Legal Pstv 	1% adj: Fair, equitable, rightful 
JUST	Pos LY Virtue Legal Pstv 	0% adv: "Justly"--fairly, equitably, rightfully 
JUSTIFIABLY	Pos LY Virtue Pstv Ovrst 	
JUSTIFICATION	Pos Noun Virtue Pstv Ovrst 	
KEEN	Pos Modif Virtue Pstv Strng 	
KIND	Pos Modif Virtue EVAL Affil Pstv 	16% adj: Benevolent, charitable--"kind," "kindly" 
KIND	Pos LY Virtue Affil Pstv 	0% adv: "Kindly"--benevolently, charitably 
KINDNESS	Pos Noun Virtue Pstv Affil 	
LAWFUL	IndAdj Pos Modif Legal Virtue 	
LEAD	Pos Modif Virtue EVAL Strng Pstv Ovrst 	6% adj: Front, foremost, outstanding 
LEARN	Pos Noun ABS Abs* Virtue Acad Pstv 	9% noun: 'learning,' knowledge acquired, or the process of acquiring knowledge 
LEARN	Pos Modif Virtue Acad Pstv 	0% adj: "Learned," knowledgeable, erudite 
LEGITIMACY	Pos Noun Legal Virtue 	
LEGITIMATE	Pos Modif Virtue Legal Pstv 	
LEISURE	Pos Noun Virtue Exprs Psv Pstv 	
LIBERAL	Pos LY Virtue Pstv Affil 	0% adv: "Liberally" - freely, generously 
LIKABLE	IPadj Pos Modif Eval Qual Virtue 	
LOT	Noun ABS Abs* Strng Virtue 	2% noun: Fate or destiny 
