word	tags	comments
PERPLEXITY	Neg Noun Think Fail 	
PIECE	IAV Neg SUPV Ngtv Weak Psv Fail 	1% verb: "Go to pieces"--suffer a breakdown 
PRETENSE	Neg Noun Comform Fail Hostile 	
QUITTER	Neg Noun HU Fail Weak 	
RASH	IndAdj Neg Modif Think Fail Vice 	
REGRESS	IAV Neg SUPV Fail Ngtv Weak Psv 	
RESIGNATION	Neg Noun Fail Affil 	
RUIN	IAV Neg SUPV Fail Ngtv Strng Actv 	65% verb: To destroy or spoil 
RUN	IAV SUPV Fail Actv 	1% idiom: 'run riot'--get out of control 
SENILE	IndAdj Neg Modif Think Fail 	
SENSELESS	IndAdj Neg Modif Think Fail 	
SHIRK	IAV Neg SUPV Fail Weak Actv 	
SHODDY	IndAdj Neg Modif Weak Fail 	
SINFUL	IndAdj Neg Modif Doctr Fail 	
SNOW	IAV SUPV Fail Psv 	5% verb: 'snowed under'--to be buried as with snow, overcome 
SPILL	IAV Neg SUPV Actv Fail 	
STUPOR	Neg Noun Think Fail 	
TARDY	IndAdj Neg Modif Time Fail 	
THOUGHTLESS	IndAdj Neg Modif Emot Pain Think Fail 	
THROW	IAV Neg SUPV Fail Ngtv Actv 	1% verb-idiom: "Throw the game" - to arrange to lose 
TRAITOR	Neg Noun HU Role Fail Hostile Affil Ovrst 	
TRUANT	IndAdj Neg Modif Fail Legal 	
UNCIVIL	IndAdj Neg Modif Doctr Fail 	
UNFAITHFUL	IPadj Neg Modif Fail Vice Weak 	
UNFORESEEN	IndAdj Neg Modif Percv Fail 	
UNLAWFUL	IndAdj Neg Modif Legal Fail 	
UNNOTICED	IndAdj Neg Modif Percv Fail 	
UNOBSERVED	IndAdj Neg Modif Percv Fail 	
UNPROFITABLE	IndAdj Neg Modif Econ Fail 	
UNREASONABLE	IndAdj Neg Modif Think Fail Stay 	
UNSEEN	IndAdj Neg Modif Percv Fail 	
UNSUCCESSFUL	IndAdj Neg Modif Vice Negate Ngtv Weak Subm Fail 	
UNTIMELY	IndAdj Neg Modif Time Fail 	
UNTRAINED	IndAdj Neg Modif Weak Fail 	
VEX	IAV Neg SUPV Think Fail Stay 	
VEXATION	Neg Noun Undrst Think Fail 	
VEXING	IndAdj Neg Modif Undrst Think Fail 	
WEAKEN	IAV Neg SUPV Fail Weak Subm Decr 	
