word	tags	comments
CHAMPIONSHIP	Pos Noun Power Strng Ach 	
CHARISMA	Pos Noun Virtue Strng 	
CHARITABLE	IPadj Pos Modif Econ Exch Virtue 	
CHARITY	Pos Noun Virtue ECON Econ* Pstv 	
CHARM	Pos Noun Affil Virtue Pstv 	
CHARM	IAV Pos SUPV Intrel Affil Pstv 	
CHASTE	IndAdj Pos Modif Virtue 	
CHEER	IAV Pos SUPV Actv Comform Affil 	
CHEERFUL	Pos Modif EMOT Pstv Pleasur 	
CHEERY	Pos Modif EMOT Pleasur Pstv 	
CHERISH	Pos Modif Virtue Pstv Psv 	
CHERISH	IAV Pos SUPV Pstv Psv Intrel Affil 	
CHERUB	Pos Noun HU Role Virtue 	
CHIC	IndAdj Pos Modif Eval Qual 	
CHIVALROUS	IPadj Pos Modif Virtue Doctr 	
CHIVALRY	Pos Noun Doctr Virtue 	
CHOSEN	Pos Modif Virtue Psv Pstv 	13% adj: Preferred, favored 
CHUM	Pos Noun HU Role Intrel 	
CIVIL	Pos Modif Doctr POLIT Polit* Pstv 	9% noun-adj: Involving or consisting of citizens, of the commonwealth  or state; civilized, polite, benevolent (0) 
CIVILITY	Pos Noun Actv Virtue 	
CIVILIZATION	Pos Noun ABS Abs* Doctr Pstv 	
CIVILIZE	Pos Modif Doctr Pstv 	
CIVILIZE	IAV Pos SUPV Work Pstv Power 	
CLARIFY	IAV Pos SUPV Pstv Actv Comform 	
CLARITY	Pos Modif Ovrst Pstv Qual 	
CLASSIC	Pos Noun COM Acad Pstv Comform 	
CLEAN	Pos Modif Virtue Pstv 	52% adj: Dirt-free, tidy, unpolluted 
CLEAN	IAV Pos SUPV Work Pstv Actv 	33% verb: To cleanse, wash, clear away 
CLEANLINESS	Pos Noun Virtue Work 	
CLEANSE	DAV Pos SUPV Actv Work 	
CLEAR	Pos Modif Pstv Ovrst Qual 	52% adj: Distinct, limpid, certain, lucid, free of obstructions, orderly  (mostly abstract) 
CLEAR	Pos LY Ovrst Know Pstv 	23% adv: "Clearly"--plainly, understandably 
CLEAR	Pos Modif Qual Pstv 	2% adj: "Clearer"--comparative of sense 1 
CLEAR	Pos Modif Qual Pstv 	0% adj: "Clearest"--superlative of sense 1 
CLEAR	IAV Pos SUPV Exert Pstv 	13% verb: To make or become free of obstructions, blemishes or obscurity;  to pass by, over, through or away from (0) 
CLEARNESS	Pos Noun Percv Know 	
CLEVER	Pos Modif Virtue EVAL Pstv Strng 	
CLOSENESS	Pos Noun Intrel  Space 	
CLOUT	Pos Noun Power Strng 	
CO-OPERATION	Pos Noun Affil Pstv Virtue 	
COAX	IAV Pos SUPV Actv Intrel Comform Other 	
CODDLE	IAV Pos SUPV Actv Intrel Other Affil 	
COEXISTENCE	Pos Noun Doctr POLIT Pstv Psv 	
COGENT	IndAdj Pos Modif Power Comform Strng Ovrst 	
COGNIZANCE	Pos Noun Think Percv Ovrst 	
COGNIZANT	IndAdj Pos Modif Think Percv Ovrst 	
COHERENT	IndAdj Pos Modif Strng Ovrst Rel 	
COHESION	Pos Noun Affil Rel Ovrst Strng 	
COHORT	Pos Noun Coll Affil Ovrst 	
COINCIDENT	Pos Noun Natpro Rel Actv 	
COLLABORATE	IAV Pos SUPV Actv Intrel Affil Comform Ach 	
COLLABORATION	Pos Noun COM POLIT Affil Pstv Strng Actv Virtue 	
COLLEAGUE	Pos Noun HU Affil Pstv Role 	
COLOSSAL	IndAdj Pos Modif Ovrst Eval Qual 	
COMEBACK	Pos Noun Actv Strng Incr 	
COMEDY	Pos Noun Ritual Exprs Pstv 	
COMELY	IndAdj Pos Modif Eval Qual 	
COMESTIBLE	IndAdj Pos Modif Natpro Pleasure 	
COMFORT	Pos Noun Pstv Strng Pleasur 	61% noun: Physical or emotional ease 
COMFORT	IAV Pos SUPV Intrel Affil Pstv Strng 	29% verb: To solace 
COMFORT	Pos Modif Pstv Strng Affil Arousal 	10% adj: "Comforting"--consoling, heartening 
COMFORTABLE	Pos Modif EVAL Pleasur Pstv Strng 	adj-adv: Producing ease, at ease; with ease (1) 
COMIC	Pos Noun HU Role Work Pleasure 	
COMICAL	IndAdj Pos Modif Pleasure 	
COMMEMORATE	IAV Pos SUPV Actv Ritual 	
COMMEMORATION	Pos Noun Ritual 	
COMMENCEMENT	Pos Noun Begin 	
COMMEND	IAV Pos SUPV Actv Comform Affil 	
COMMENDABLE	IndAdj Pos Modif Comform Affil Virtue 	
COMMENDATION	Pos Noun Ritual Affil 	
COMMENSURATE	IPadj Pos Modif Rel Eval Qual 	
COMMISSION	Pos Noun Affil Ovrst Know Strng 	
COMMITMENT	Pos Noun Virtue Affil Pstv Actv 	
COMMODIOUS	IPadj Pos Modif Affil Ovrst 	
COMMON	Pos Modif Virtue Affil Pstv 	40% adj: Shared, mutual 
COMMON	Pos Noun Virtue Pstv 	11% noun-idiom: "Common sense"--sound judgment without special knowledge 
COMMONSENSE	Pos Noun Know 	
COMMUNAL	IPadj Pos Modif Social Affil 	
COMMUNE	Pos Noun Social Affil 	
COMMUNICATE	IAV Pos SUPV Pstv PFREQ Comform 	96% verb: To make known, to impart to someone else 
COMMUNICATE	Pos Noun COM Comform Pstv 	4% noun: "Communicating"--act of imparting information 
COMMUNICATIVE	Pos Modif Comform Pstv 	
COMMUNION	Pos Noun Ritual Affil Relig Pstv 	
COMMUNITY	Pos Noun HU COLL POLIT ECON Affil Pstv Strng 	noun-adjective: Town, collectivity formed by proximity or common interest. 
COMPANION	Pos Noun HU Affil Pstv Role 	
COMPANIONSHIP	Pos Noun Affil 	
COMPANY	Pos Noun HU COLL Affil Pstv 	22% noun: Society, companionship 
COMPASSION	Pos Noun Virtue EMOT Affil Pstv 	
COMPASSIONATE	Pos Modif Virtue EMOT Affil Pstv 	
COMPATIBLE	Pos Modif Virtue Pstv Affil 	
COMPENSATE	IAV Pos SUPV Work Econ* Strng Actv Pstv 	
COMPENSATION	Pos Noun ECON Pstv Virtue Actv 	
COMPETENCE	Pos Noun Virtue Pstv Strng Know Eval 	
COMPETENCY	Pos Noun Strng Know Eval 	
COMPETENT	Pos Modif Virtue EVAL Pstv Strng 	
COMPLEMENT	Pos Noun Quan Pstv 	
COMPLEMENT	IAV Pos SUPV Rel Pstv 	
COMPLEMENTARY	IndAdj Pos Modif Eval Qual Rel 	
COMPLETE	Pos Modif Quan Strng Ovrst Pstv 	30% adjective: Whole, entire, lacking nothing 
COMPLETE	IAV Pos SUPV Strng Pstv Finish 	23% verb: To finish, to bring to a conclusion or consummation, to fulfill  or make whole or entire 
COMPLETENESS	Pos Noun ABS Abs* Virtue Pstv Ovrst 	
COMPLETION	Pos Noun Finish Pstv 	
COMPLIANCE	Pos Noun Affil Intrel Comform 	
COMPLIMENT	IAV Pos SUPV Actv Comform Affil 	
COMPOSURE	Pos Noun Strng Virtue 	
COMPREHEND	SV Pos SUPV Actv Know Percv 	
COMPREHENSION	Pos Noun Know Pstv 	
COMPREHENSIVE	IndAdj Pos Modif Ovrst Compl 	
COMPROMISE	Pos Modif POLIT Subm Pstv Psv Intrel 	
